,Unnamed: 0,text,ans,translated
1332,1332,"8.29. В посёлке за три года построили 73 жилых дома. В первый год построили 24 дома, во второй – на 8 домов больше. Сколько домов построили за третий год?",неизвестно,"In the village, 73 residential buildings were built in three years. In the first year, 24 houses were built, in the second - 8 more houses. How many houses were built in the third year? "
1333,1333,"8.30. В самовар Мухи-цокотухи помещается 58 чашек чая. За праздничным столом 24 чашки выпили букашки, 18 чашек – сороконожки, а остальные – козявочки. Сколько чашек выпили козявочки?",животные," The Mukhi-Tsokotukhi samovar holds 58 cups of tea. At the festive table, 24 cups drank insects, 18 cups - centipedes, and the rest - goats. How many cups did the boogers drink? "
1334,1334,"8.31. Старик Хоттабыч съел 60 порций мороженого: из них 24 эскимо, столько же порций ванильного мороженого, а остальное – шоколадное. Сколько порций шоколадного мороженого съел старик Хоттабыч?",литература," Old Man Hottabych ate 60 servings of ice cream: 24 of them popsicle, the same amount of vanilla ice cream, and the rest - chocolate. How many servings of chocolate ice cream did old man Hottabych eat?"
1335,1335,"8.32. На школьной выставке 80 рисунков: из них 23 рисунка выполнены фломастерами, 40 – карандашами, а остальные – красками. Сколько рисунков выполнено красками?",неизвестно,"There are 80 drawings at the school exhibition: 23 of them are made with felt-tip pens, 40 - with pencils, and the rest - with paints. How many drawings have you made with paints? "
1336,1336,"8.33. В три окна выглянули 40 бабушек. В одно окно выглянули 7 бабушек, в другое окно – на 12 бабушек больше. Сколько бабушек выглянуло в третье окно?",неизвестно," 40 grandmothers looked out through three windows. 7 grandmothers looked out through one window, 12 more grandmothers looked through the other window. How many grandmothers looked out the third window? "
1337,1337,"8.34. В шкафу 95 книг: из них на русском языке 46, на английском – 19, а остальные – на французском. Сколько книг на французском языке?",литература," There are 95 books in the cupboard: 46 of them are in Russian, 19 are in English, and the rest are in French. How many books are in French?"
1338,1338,"8.35. В парнике 67 помидоров: из них красных 24, жёлтых – 21, а остальные – зелёные. Сколько зелёных помидоров в парнике?",неизвестно,"There are 67 tomatoes in the greenhouse: 24 of them are red, 21 are yellow, and the rest are green. How many green tomatoes are there in the greenhouse? "
1339,1339,"8.36. В селе 50 детей. Из них 16 учащихся младших классов, 22 старшеклассника, остальные – дети дошкольного возраста. Сколько дошкольников в селе?",неизвестно," There are 50 children in the village. Of these, 16 are primary school students, 22 are high school students, the rest are preschool children. How many preschoolers are there in the village? "
1340,1340,"8.37. В магазин привезли 98 мячей: 43 мяча красного цвета, мячей синего цвета на 23 меньше, чем красного, а остальные мячи жёлтого цвета. Сколько мячей жёлтого цвета привезли в магазин?",спорт," 98 balls were brought to the store: 43 red balls, 23 less blue balls than red ones, and the rest of the balls are yellow. How many yellow balls have you brought to the store?"
1341,1341,"8.38. В подарке было 38 конфет: из них 15 шоколадных, ирисок на 6 меньше, чем шоколадных конфет, а остальные - карамельки. Сколько карамелек было в подарке?",неизвестно,"There were 38 sweets in the gift: 15 of them were chocolates, 6 less toffee than chocolates, and the rest were caramels. How many caramels were in the gift? "
1342,1342,"8.39. В школе 68 первоклассников. В 1-а учатся 25 учеников, в 1-б – на 2 ученика меньше, чем в 1-а, остальные учатся в 1-в. Сколько детей учится в 1-в?",неизвестно," There are 68 first-graders in the school. In 1-a, 25 students study, in 1-b - 2 students less than in 1-a, the rest study in 1-c. How many children study in 1-in? "
1343,1343,"8.40. Периметр треугольника равен 47 см. Длина одной стороны 17 см, длина второй стороны на 5 см больше. Найдите длину третьей стороны.",неизвестно," The perimeter of the triangle is 47 cm. The length of one side is 17 cm, the length of the other side is 5 cm longer. Find the length of the third side."
1344,1344,"9.1. Кролик сварил на зиму 16 банок вишнёвого варенья, это на 7 банок меньше, чем грушевого варенья. Сколько банок грушевого варенья сварил Кролик?",животные,"The rabbit cooked 16 cans of cherry jam for the winter, which is 7 cans less than pear jam. How many cans of pear jam did Rabbit cook? "
1345,1345,"9.2. Копатыч на своём огороде полил 14 кустов смородины, это на 8 кустов больше, чем кустов малины. Сколько кустов малины полил Копатыч?",животные," Kopatych watered 14 currant bushes in his garden, which is 8 bushes more than raspberry bushes. How many raspberry bushes did Kopatych water? "
1346,1346,"9.3. На поляне в волшебном лесу гуляло 14 глазастиков, их было на 12 меньше, чем ушастиков. Сколько ушастиков гуляло на поляне?",животные," In a clearing in a magical forest, there were 14 little eyes walking, there were 12 fewer of them than the big ones. How many eared ears walked in the clearing?"
1347,1347,9.4. Оле 21 год. Она на 6 лет старше своего брата Саши. Сколько лет Саше?,неизвестно,Olya is 21 years old. She is 6 years older than her brother Sasha. How old is Sasha? 
1348,1348,"9.5. Гномы для Белоснежки собрали 15 кг земляники, это на 8 кг меньше, чем малины. Сколько килограммов малины собрали гномы?",литература," The gnomes harvested 15 kg of strawberries for Snow White, which is 8 kg less than raspberries. How many kilograms of raspberries did the gnomes collect? "
1349,1349,"9.6. У Антона 18 тетрадей в клетку, это на 9 больше, чем в линейку. Сколько тетрадей в линейку у Антона?",неизвестно," Anton has 18 squared notebooks, which is 9 more than a ruler. How many notebooks does Anton have in a line?"
1350,1350,"9.7. В маминой любимой вазе стояло 17 роз, это на 4 меньше, чем гвоздик. Сколько гвоздик стояло в маминой вазе?",неизвестно,"There were 17 roses in my mother's favorite vase, which is 4 less than carnations. How many carnations were there in my mother's vase? "
1351,1351,"9.8. За лето Вадим вырастил 12 кроликов, это на 6 кроликов меньше, чем у Пети. Сколько всего кроликов вырастили ребята?",животные," Over the summer, Vadim raised 12 rabbits, which is 6 rabbits less than Petit's. How many rabbits did the guys raise? "
1352,1352,"9.9. К новогоднему празднику Дед Мороз приготовил 86 подарков, это на 14 подарков больше, чем приготовила Снегурочка. Сколько новогодних подарков приготовила Снегурочка?",литература," For the New Year holiday, Santa Claus has prepared 86 gifts, which is 14 more gifts than the Snow Maiden prepared. How many New Year gifts has Snegurochka prepared?"
1353,1353,"9.10. У кошки 30 зубов, это на 12 зубов меньше, чем у собаки. Сколько зубов у собаки?",животные,"A cat has 30 teeth, which is 12 teeth less than a dog. How many teeth does a dog have? "
1354,1354,"9.11. Обезьяна живёт 40 лет, это на 5 лет больше, чем верблюд. Сколько лет живёт верблюд?",животные," A monkey lives 40 years, which is 5 years longer than a camel. How many years does a camel live? "
1355,1355,"9.12. Призёр математической олимпиады набрал в сумме 100 баллов и занял первое место, это на 4 балла больше, чем у призёра, занявшего второе место. Сколько баллов набрал призёр, занявший второе место?",спорт," The winner of the Mathematical Olympiad scored 100 points in total and took the first place, which is 4 points more than the winner of the second place. How many points did the runner-up get?"
1356,1356,"9.13. Винни-Пуху до дома Кролика надо идти 45 м, это на 5 м меньше, чем до дома Пятачка. Сколько метров Винни-Пуху надо пройти до дома Пятачка?",литература,"Winnie the Pooh has to walk 45 m to the Rabbit's house, this is 5 m less than to Piglet's house. How many meters does Winnie the Pooh have to walk to Piglet's house? "
1357,1357,"9.14. Бабушке 60 лет, она на 52 года старше своего внука. Сколько лет внуку?",неизвестно," Grandmother is 60 years old, she is 52 years older than her grandson. How old is your grandson? "
1358,1358,"9.15. На уроке физкультуры прыгали в длину с места. Стёпа прыгнул на отметку 72 см, оказалось, что это на 19 см меньше, чем нужно для оценки «пять». На сколько сантиметров надо прыгнуть в длину, чтобы получить пятёрку?",спорт," We jumped long jump in gym class. Stepa jumped to the mark of 72 cm, it turned out that this is 19 cm less than needed for the score ""five"". How many centimeters do you need to jump in length to get an A?"
1359,1359,"9.16. Лестница у Петровской башни имеет 18 ступеней, что на 8 ступеней меньше, чем у Благовещенской. Сколько ступеней у Благовещенской башни?",неизвестно,"The staircase at the Petrovskaya Tower has 18 steps, which is 8 steps less than that of the Annunciation. How many steps does the Annunciation tower have? "
1360,1360,"9.17. В сеть рыбака попали 32 карася, это на 11 рыбок меньше, чем карпов. Сколько карпов попало в сеть?",животные," 32 crucians were caught in the fisherman's net, which is 11 fish less than carps. How many carp are caught in the net? "
1361,1361,"9.18. На праздник Ивана Купалы девушки сплели 17 венков из васильков, это на 8 венков больше, чем венков из ромашек. Сколько всего венков сплели девушки на праздник Ивана Купалы?",неизвестно," For the holiday of Ivan Kupala, the girls wove 17 wreaths of cornflowers, which is 8 wreaths more than wreaths of daisies. How many wreaths did the girls make for the holiday of Ivan Kupala?"
1362,1362,"9.19. В Тилимилитрямдии Медвежонок сорвал 27 ромашек, это на 16 ромашек больше, чем сорвал Зайчонок. Сколько ромашек сорвал Зайчонок?",животные,"In Tilimilitramdia, the Bear plucked 27 daisies, which is 16 more daisies than the Hare plucked. How many daisies did the Bunny pick? "
1363,1363,"9.21. Мама Красной Шапочки испекла для бабушки 24 пирожка с капустой. Их на 6 штук больше, чем пирожков с мясом. Сколько пирожков с мясом принесла Красная Шапочка своей бабушке?",неизвестно, Little Red Riding Hood's mom baked 24 cabbage pies for grandmother. There are 6 more of them than meat pies. How many meat pies did Little Red Riding Hood bring to her grandmother? 
1364,1364,"9.22. Дедушке 55 лет, он старше бабушки на 4 года. Сколько лет бабушке?",неизвестно," Grandfather is 55 years old, he is 4 years older than grandmother. How old is grandmother?"
1365,1365,"9.23. В магазин привезли 9 ящиков винограда, это на 6 ящиков меньше, чем ящиков с яблоками. Сколько ящиков с яблоками привезли в магазин7",неизвестно,"They brought 9 boxes of grapes to the store, which is 6 boxes less than boxes with apples. How many boxes of apples were brought to the store7 "
1366,1366,"9.24. Коробка конфет стоит 54 руб., это на 18 руб. дороже печенья. Сколько стоит печенье?",неизвестно," A box of chocolates costs 54 rubles, that's 18 rubles. more expensive than cookies. How much does a cookie cost? "
1367,1367,"9.25. Вика нарисовала 28 кружков, это на 14 больше, чем треугольников. Сколько треугольников нарисовала Вика?",неизвестно," Vika drew 28 circles, which is 14 more than triangles. How many triangles did Vika draw?"
1368,1368,"9.26. Сколько лет деду, если известно, что его внуку в этом году исполнилось 3 года и что он на 62 года младше деда?",неизвестно,How old is a grandfather if it is known that his grandson turned 3 this year and that he is 62 years younger than his grandfather? 
1369,1369,"9.27. Допиши недостающее слово «больше» или «меньше» в условие задачи, чтобы она решалась так: 12-4.",неизвестно," Add the missing word ""more"" or ""less"" to the problem statement so that it can be solved like this: 12-4. "
1370,1370,"9.28. Измени условие задачи так, чтобы она решалась сложением: 20+3.",неизвестно, Change the condition of the problem so that it can be solved by addition: 20 + 3.
1371,1371,"9.31. Сестра посадила несколько кустов смородины, а брат посадил 5 кустов, что на 2 куста больше, чем сестра. Сколько кустов смородины посадила сестра?",неизвестно,"My sister planted several currant bushes, and my brother planted 5 bushes, which is 2 bushes more than my sister. How many currant bushes did your sister plant? "
1372,1372,"9.32. Сколько кустов смородины посадила сестра, если брат посадил 5 кустов, что на 2 куста больше, чем сестра?",неизвестно," How many currant bushes did your sister plant if your brother planted 5 bushes, which is 2 bushes more than your sister? "
1373,1373,"9.33. Брат посадил 5 кустов смородины. Сколько кустов смородины посадила сестра, если брат посадил больше её на 2 куста?",неизвестно, Brother planted 5 currant bushes. How many currant bushes did your sister plant if your brother planted 2 more currant bushes?
1374,1374,"9.34. Ров первого деревянного кремля имел глубину 5 м, что на 2 м больше, чем его ширина. Какова ширина рва?",неизвестно,"The moat of the first wooden Kremlin was 5 m deep, which is 2 m more than its width. What is the width of the ditch? "
1375,1375,"10.1. Первый отрезок начертили длиной 7 см, второй – на 3 см короче. Какой длины второй отрезок? Выполни чертёж, запиши решение.",неизвестно," The first segment was drawn 7 cm long, the second - 3 cm shorter. How long is the second segment? Complete the drawing, write down the solution. "
1376,1376,"10.2. Ломаная состоит из четырёх одинаковых звеньев, длина каждого звена 5 см. Найди длину этой ломаной.",неизвестно," A polyline consists of four identical links, the length of each link is 5 cm. Find the length of this polyline."
1377,1377,"10.3. Ломаная состоит из трёх звеньев длиной 3 см, 5 см, 7 см. Найди её длину.",неизвестно,"A broken line consists of three links 3 cm, 5 cm, 7 cm long. Find its length. "
1378,1378,10.4. а) Начерти незамкнутую ломаную со звеньями длиной 5 см 3 мм; 3 см 7 мм; 6 см; 5 см 4 мм.,неизвестно, Draw an open polyline with links 5 cm 3 mm long; 3 cm 7 mm; 6 cm; 5 cm 4 mm. 
1379,1379,"10.5. Ломаная состоит из двух звеньев. Длина первого звена 1 дм 3 см, второе звено на 5 см короче. Найди длину ломаной. Выполни чертёж, запиши решение.",неизвестно," A polyline consists of two links. The length of the first link is 1 dm 3 cm, the second link is 5 cm shorter. Find the length of the polyline. Complete the drawing, write down the solution."
1380,1380,"10.6. Чему равна длина ломаной, состоящей из трёх звеньев: 4 см, 5 см, 6 см?",неизвестно,"What is the length of a broken line consisting of three links: 4 cm, 5 cm, 6 cm? "
1381,1381,"10.7. Чему равна длина ломаной, состоящей из трёх звеньев: 3 см, 4 см, 5 см?",неизвестно," What is the length of a broken line with three links: 3 cm, 4 cm, 5 cm? "
1382,1382,10.8. а) Начерти замкнутую ломаную из трёх звеньев. Найди её длину.,неизвестно, Draw a closed polyline with three links. Find its length.
1383,1383,10.9. а) Начерти замкнутую ломаную из четырёх звеньев. Найди её длину.,неизвестно,Draw a closed polyline of four links. Find its length. 
1384,1384,"10.10. Сторона квадрата 5 см. Чему равен периметр? Выполни чертёж, запиши решение.",неизвестно," The side of the square is 5 cm. What is the perimeter? Complete the drawing, write down the solution. "
1385,1385,10.11. а) Каждая сторона шестиугольника равна 3 см. Найди его периметр.,неизвестно, Each side of the hexagon is 3 cm. Find its perimeter.
1386,1386,"10.12. а) Длина прямоугольника 6 см, а ширина 3 см. Чему равен периметр? Выполни чертёж, запиши решение.",неизвестно,"The rectangle is 6 cm long and 3 cm wide. What is the perimeter? Complete the drawing, write down the solution. "
1387,1387,"10.13. Сторона квадрата 6 см. Чему равен периметр квадрата? Выполни чертёж, запиши решение.",неизвестно," The side of the square is 6 cm. What is the perimeter of the square? Complete the drawing, write down the solution. "
1388,1388,"10.14. Длина прямоугольника 7 см, а ширина на 4 см меньше. Чему равна ширина прямоугольника? Чему равен периметр прямоугольника? Выполни чертёж, запиши решение.",неизвестно," The rectangle is 7 cm long and 4 cm narrower. What is the width of the rectangle? What is the perimeter of the rectangle? Complete the drawing, write down the solution."
1389,1389,10.15. Периметр прямоугольника 18 см. Какую длину могут иметь его стороны? Рассмотри несколько вариантов. Выполни чертежи для каждого случая.,неизвестно,The perimeter of the rectangle is 18 cm. How long can its sides have? Consider several options. Complete drawings for each case. 
1390,1390,"10.16. Одна сторона комнаты, равная 3 м, и другая сторона, равная 4 м, имеют общий угол, в котором уже час стоит Коля Клячкин. Какой периметр у комнаты, в углу которой томится Коля Клячкин?",неизвестно," One side of the room, equal to 3 m, and the other side, equal to 4 m, have a common corner, in which Kolya Klyachkin has been standing for an hour. What is the perimeter of the room in the corner of which Kolya Klyachkin is languishing? "
1391,1391,"10.17. Длина и ширина прямоугольника вместе составляют 1 дм 2 см, причём длина равна 7 см. На сколько сантиметров ширина меньше длины?",неизвестно," The length and width of the rectangle together are 1 dm 2 cm, and the length is 7 cm. How many centimeters is the width less than the length?"
1392,1392,"10.18. Сторона квадрата 6 см, она на 2 см больше ширины и на 3 см меньше длины прямоугольника. Найди стороны этого прямоугольника. Выполни чертёж, запиши решение.",неизвестно,"The side of the square is 6 cm, it is 2 cm wider and 3 cm shorter than the length of the rectangle. Find the sides of this rectangle. Complete the drawing, write down the solution. "
1393,1393,"10.19. Сторона квадрата 5 см, она на 2 см больше ширины и на 3 см меньше длины прямоугольника. На сколько сантиметров периметр квадрата меньше периметра прямоугольника?",неизвестно," The side of the square is 5 cm, it is 2 cm wider and 3 cm shorter than the length of the rectangle. How many centimeters is the perimeter of the square less than the perimeter of the rectangle? "
1394,1394,"10.20. Найди периметр прямоугольника, если он составлен из двух квадратов. Сторона обоих квадратов по 4 см. Выполни чертёж, запиши решение.",неизвестно," Find the perimeter of the rectangle if it is made up of two squares. The side of both squares is 4 cm. Complete the drawing, write down the solution."
1395,1395,"10.21. Ширина прямоугольника 3 дм, а длина на 5 см больше. Найди периметр этого прямоугольника.",неизвестно,"The width of the rectangle is 3 dm, and the length is 5 cm longer. Find the perimeter of this rectangle. "
1396,1396,"10.22. Ширина прямоугольника 4 см, она на 5 см меньше его длины. Найди периметр этого прямоугольника. Выполни чертёж, запиши решение.",неизвестно," The rectangle is 4 cm wide, 5 cm shorter than its length. Find the perimeter of this rectangle. Complete the drawing, write down the solution. "
1397,1397,10.23. а) Начерти прямоугольник со сторонами 3 см и 7 см.,неизвестно, Draw a rectangle with sides 3 cm and 7 cm.
1398,1398,10.24. а) Начерти прямоугольник со сторонами 6 см и 4 см.,неизвестно,Draw a rectangle with sides 6 cm and 4 cm. 
1399,1399,10.25. Ковёр длиной 5 м и шириной 3 м украсили по периметру голубой лентой. Сколько метров этой ленты пришили к ковру?,неизвестно," The carpet, 5 m long and 3 m wide, was decorated with a blue ribbon around the perimeter. How many meters of this tape was sewn to the carpet? "
1400,1400,"10.26. По периметру прямоугольной клумбы посадили бархатцы. Какой длины полоска из этих цветов, если известно, что длина клумбы 9 м, а это на 4 м больше её ширины?",неизвестно," Marigolds have been planted along the perimeter of a rectangular flower bed. How long is a strip of these flowers if it is known that the length of the flower bed is 9 m, which is 4 m more than its width?"
1401,1401,"10.27. Длина прямоугольника 70 мм, а ширина на 3 см меньше. Найди периметр этого прямоугольника. Выполни чертёж, запиши решение.",неизвестно,"The length of the rectangle is 70 mm and the width is 3 cm less. Find the perimeter of this rectangle. Complete the drawing, write down the solution. "
1402,1402,"10.28. Длина прямоугольника 1 дм, а ширина 3 см. Какой длины будет сторона квадрата с таким же периметром? Выполни чертёж, запиши решение.",неизвестно," The rectangle is 1 dm long and 3 cm wide. How long will the side of a square with the same perimeter be? Complete the drawing, write down the solution. "
1403,1403,"10.29. Торт квадратной формы украсили по периметру шоколадной полоской. Какой длины будет эта полоска, если сторона равна 3 дм?",неизвестно, A square cake was decorated with a chocolate strip around the perimeter. How long will this strip be if the side is 3 inches?
1404,1404,"10.30. Из куска проволоки Незнайка решил сделать квадратную рамку для выдувания мыльных пузырей. Хватит ли ему куска проволоки длиной 17 см, если длина стороны рамки 4 см?",литература,"From a piece of wire, Dunno decided to make a square frame for blowing soap bubbles. Will a piece of wire 17 cm long be enough for him if the side of the frame is 4 cm long? "
1405,1405,"10.31. Маша решила украсить прямоугольную рамку для фотографий по периметру цветной полоской. Какой длины необходимо приготовить полоску, если длина рамки 12 см, что на 3 см больше её ширины?",неизвестно," Masha decided to decorate the rectangular photo frame around the perimeter with a colored stripe. How long should a strip be prepared if the length of the frame is 12 cm, which is 3 cm more than its width? "
1406,1406,"10.33. Длина сторон треугольника 5 см, 6 см, 7 см. Найди периметр этого треугольника.",неизвестно," The length of the sides of the triangle is 5 cm, 6 cm, 7 cm. Find the perimeter of this triangle."
1407,1407,10.35. Построй прямоугольник со сторонами 5 см и 2 см. Найди его периметр.,неизвестно,Build a rectangle with sides 5 cm and 2 cm. Find its perimeter. 
1408,1408,"10.36. Найди периметр прямоугольника, если он составлен из 5 квадратов со стороной 2 см.",неизвестно, Find the perimeter of a rectangle if it is made up of 5 squares with a side of 2 cm. 
1409,1409,10.37. а) Начерти квадрат со стороной 4 см. Найди его периметр.,неизвестно, Draw a square with a side of 4 cm. Find its perimeter.
1410,1410,"10.38. Сторона квадрата 3 см, она на 2 см больше ширины и на 3 см меньше длины прямоугольника. Найди периметр квадрата  и прямоугольника.",неизвестно,"The side of the square is 3 cm, it is 2 cm wider and 3 cm shorter than the length of the rectangle. Find the perimeter of the square and rectangle. "
1411,1411,"10.39. Длина первого отрезка 6 см, второго – 8 см, а длина третьего отрезка на 5 см меньше суммы длин первого и второго. Найди длину третьего отрезка.",неизвестно," The length of the first segment is 6 cm, the second is 8 cm, and the length of the third segment is 5 cm less than the sum of the lengths of the first and second. Find the length of the third segment. "
1412,1412,"10.40. Стороны треугольника 13 см, 6 см, 9 см. Найди периметр.",неизвестно," The sides of the triangle are 13 cm, 6 cm, 9 cm. Find the perimeter."
1413,1413,"10.41. Начерти квадрат, длина стороны которого 8 см. Найди его периметр.",неизвестно,Draw a square with a side length of 8 cm. Find its perimeter. 
1414,1414,"10.42. длина одной стороны прямоугольника 9 см, другой – на 6 см меньше. Найди периметр этого прямоугольника.",неизвестно, Find the perimeter of this rectangle. 
1415,1415,"10.43. Начерти квадрат, длина стороны которого 1 см. Найди его периметр.",неизвестно, Draw a square with a side length of 1 cm. Find its perimeter.
1416,1416,"10.44. Начерти квадрат, длина стороны которого 7 см. Найди его периметр.",неизвестно,Draw a square with a side length of 7 cm. Find its perimeter. 
1417,1417,10.45.У равностороннего треугольника все стороны равны. Найди периметр равностороннего прямоугольника со стороной 5 см.,неизвестно, An equilateral triangle has all sides equal. Find the perimeter of an equilateral rectangle with a side of 5 cm. 
1418,1418,"10.46. Начерти три отрезка один под другим так, чтобы верхний отрезок имел длину больше, чем 1 дм, но был короче среднего на 2 см и длиннее нижнего на 3 см. Над каждым отрезком напиши его длину.",неизвестно," Draw three segments one below the other so that the upper segment is more than 1 inch long, but is 2 cm shorter than the middle segment and 3 cm longer than the lower one. Write it above each segment length."
1419,1419,10.47. Начерти прямоугольник со сторонами 5 см и 3 см и найди его периметр. На сколько длина прямоугольника больше его ширины?,неизвестно,Draw a rectangle with sides 5 cm and 3 cm and find its perimeter. How long is the rectangle longer than its width? 
1420,1420,"10.48. В 1984 г. в Московском зоопарке у слона заболели зубы. Оказалось, что в одном из бивней слона образовалось дупло глубиной 30 см. Сколько это дециметров?",животные," In 1984, an elephant got a toothache at the Moscow Zoo. It turned out that a hollow 30 cm deep was formed in one of the elephant's tusks. How many decimeters are these? "
1421,1421,"11.1. У верблюда температура тела ночью опускается до 34 градусов, а в полуденный зной повышается до 40 градусов. На сколько градусов колеблется температура тела верблюда?",животные," The camel's body temperature drops to 34 degrees at night, and rises to 40 degrees in the midday heat. How many degrees does the camel's body temperature fluctuate?"
1422,1422,"11.2. Сосна достигает в высоту 40 м, что на 10 м больше, чем высота клёна. Какой высоты достигает клён?",неизвестно,"The pine tree reaches a height of 40 m, which is 10 m more than the height of the maple. How high does the maple reach? "
1423,1423,"11.3. Масса сердца четырёхлетнего ребёнка 71 г, а масса сердца семилетнего ребёнка на 21 г больше. Определи массу сердца семилетнего ребёнка.",животные," The heart mass of a four-year-old child is 71 g, and the heart mass of a seven-year-old child is 21 g more. Determine the heart mass of a seven-year-old child. "
1424,1424,"11.4. Размах крыльев орлана-белохвоста достигает 23 дм, а размах крыльев городской ласточки – 3 дм. На сколько размах крыльев городской ласточки меньше, чем размах крыльев орлана-белохвоста?",животные," The wingspan of the white-tailed eagle reaches 23 inches, and the wingspan of the city swallow is 3 inches. How much is the wingspan of a city swallow smaller than the wingspan of a white-tailed eagle?"
1425,1425,"11.5. Потребность организма ребёнка в железе 3 г в сутки, а взрослого – на 2 г больше. Определи количество железа, необходимое семье на двое суток, если известно, что в семье 2 взрослых и 3 ребёнка.",животные,"The need for a child's body in iron is 3 g per day, and an adult's - 2 g more. Determine the amount of iron needed by the family for two days, if it is known that the family has 2 adults and 3 children. "
1426,1426,"11.6. Длина книги 20 см, а портфель на 15 см длиннее книги. Какова длина портфеля?",литература, The book is 20 cm long and the briefcase is 15 cm longer than the book. How long is the portfolio? 
1427,1427,"11.7. Высота теремка без трубы 60 см, а высота теремка с трубой на 8 см больше. Какова высота теремка с трубой?",литература," The height of the tower without the pipe is 60 cm, and the height of the tower with the pipe is 8 cm higher. What is the height of the tower with the pipe?"
1428,1428,"11.8. Ширина двери в классной комнате 8 дм, а в спортивном зале дверь на 6 дм шире. Какова ширина двери в спортивном зале?",спорт,"The door width in the classroom is 8 inches, and in the gym, the door is 6 inches wider. What is the width of the gym door? "
1429,1429,"11.9. Дрессированный щенок прыгает в длину на 50 см, а котёнок – на 20 см меньше. Какова длина прыжка котёнка?",животные," A trained puppy jumps 50 cm in length, and a kitten - 20 cm less. How long is the kitten's jump? "
1430,1430,"11.10. Михаил Потапович Топтыгин прошёл от своего дома 20 мин и решил съесть пирожок, но Машенька остановила его. После этого он прошёл ещё 60 мин и решил отдохнуть. Ему осталось пройти 10 мин до деревни. Сколько времени надо идти от дома Михаила Потаповича до деревни?",спорт," Mikhail Potapovich Toptygin walked 20 minutes from his house and decided to eat a pie, but Mashenka stopped him. After that, he walked another 60 minutes and decided to rest. It remains for him to walk 10 minutes to the village. How long does it take to walk from Mikhail Potapovich's house to the village?"
1431,1431,11.11. Длина аллеи 70 м. Знайка и Незнайка пошли навстречу друг другу с разных концов аллеи. Незнайка прошёл до встречи 33 м. Сколько метров прошёл до встречи Знайка?,литература,The length of the alley is 70 m. Znayka and Dunno went towards each other from different ends of the alley. Dunno walked 33 meters before the meeting. How many meters did he walk to meet Znayka? 
1432,1432,"11.12. Длина одного отрезка 18 см, а длина другого отрезка на 4 см больше. Чему равен второй отрезок?",неизвестно, One piece is 18 cm long and the other piece is 4 cm longer. What is the second segment equal to? 
1433,1433,"11.13. Длина одного отрезка 16 см, а длина другого отрезка на 3 см больше. Чему равен второй отрезок?",неизвестно, One piece is 16 cm long and the other piece is 3 cm longer. What is the second segment equal to?
1434,1434,"11.14. Девочки играли в волейбол 45 мин, а мальчики играли в футбол 1 ч. На сколько минут мальчики играли дольше девочек?",спорт,"The girls played volleyball for 45 minutes, and the boys played football for 1 hour. How many minutes did the boys play longer than the girls? "
1435,1435,"11.15. Гусь весит 9 кг, а курица – на 7 кг меньше. Сколько килограммов весит курица?",животные, Goose weighs 9 kg and chicken 7 kg less. How many kilograms does a chicken weigh? 
1436,1436,"11.17. Самый первый воздушный шар в свой первый полёт смог подняться над землёй всего на 8 м, во время второго полёта – на 48 м выше. На какую высоту смог подняться шар во второй раз?",спорт," The very first balloon in its first flight was able to rise above the ground by only 8 m, during the second flight - 48 m higher. How high was the ball able to rise the second time?"
1437,1437,"11.18. Пытливый изобретатель улучшил свою модель, и уже через день воздушный шар смог пролететь 72 м. В следующий раз из-за сильного ветра шар пролетел на 63 м меньше. Сколько метров пролетел шар во второй раз?",спорт,"The inquisitive inventor improved his model, and in a day the balloon was able to fly 72 meters. The next time, due to strong wind, the balloon flew 63 meters less. How many meters did the balloon fly the second time? "
1438,1438,"11.19. Подбираясь к добыче, пума 27 м из 36 м прошла, прячась за травой, а затем быстро побежала вперёд. Сколько метров пума пробежала?",животные," Approaching the prey, the cougar, 27 m out of 36 m, walked, hiding behind the grass, and then quickly ran forward. How many meters did the cougar run? "
1439,1439,"11.20. Вес пумы достигает 25 кг. Подсчитай массу родственника пумы, ягуара, если известно, что его масса на 75 кг больше массы пумы.",животные," Cougar weighs 25 kg. Calculate the mass of a relative of a cougar, a jaguar, if you know that its mass is 75 kg more than that of a cougar."
1440,1440,"11.21. Чтобы поужинать, волку достаточно 2 кг мяса, но если он голоден, то может съесть на 8 кг больше. Сколько килограммов мяса может съесть голодный волк?",животные,"For dinner, a wolf needs 2 kg of meat, but if he is hungry, he can eat 8 kg more. How many kilograms of meat can a hungry wolf eat? "
1441,1441,"11.22. К зимней спячке масса одного медвежонка будет 40 кг, а другого – 35 кг. На сколько оба медвежонка похудеют за зиму, если к весне масса первого медвежонка будет 31 кг, а масса второго – 24кг?",животные," By hibernation, the weight of one bear cub will be 40 kg, and the other - 35 kg. How much will both teddy bears lose weight over the winter, if by spring the mass of the first teddy bear will be 31 kg, and the mass of the second - 24 kg? "
1442,1442,"11.23. Какова масса трясогузки, если известно, что в день она может съесть 18 г корма, а это на 9 г больше массы самой птички?",животные," What is the weight of a wagtail if it is known that it can eat 18 g of feed per day, which is 9 g more than the weight of the bird itself?"
1443,1443,"11.24. Рост дога-великана достигает 100 см. Каков рост собачки-малютки, если известно, что она на 90 см ниже дога?",животные,The growth of a giant dog reaches 100 cm. What is the height of a small dog if it is known that it is 90 cm shorter than a great mastiff? 
