texts,labels
"47. Музыка влияет не только на состояние людей. Коровы производят больше молока, если слушают расслабляющую музыку.",1
"48. Для засевшей в голове песни в английском языке есть термин — «earworm», что дословно переводится как «ушной червь». Слово произошло от немецкого «Ohrwurm». К сожалению, эти черви бывают довольно навязчивыми.",1
"49. В течение нескольких десятилетий Шарль Азнавур являлся самым популярным певцом Франции, но его песни звучат и волнуют миллионы его поклонников не только во Франции. Этот француз армянского происхождения, певец, композитор, актёр, общественный деятель был создателем и исполнителем более тысячи песен, снялся в шестидесяти фильмах, продано более 100 миллионов пластинок с его песнями.",1
"50. Ещё в начале его музыкальной карьеры президент Франции Шарль де Голль сказал о нём «Он покорит весь мир, так как умеет волновать». И это предсказание сбылось. Одна из его песен «Вечная любовь», которая и сейчас звучит со сцен всего мира, на разных языках, волнует и завораживает любые аудитории.",1
"1. Спорт — это не только здоровый образ жизни, но и спортивные подвиги и достижения.",2
"2.Спорт не стоит на месте, а движется вперед вместе с прогрессом. Появляются новые виды спорта, атлеты-герои, рекорды — как личные, так и командные.",2
3. Активные спортивные занятия положительно влияют на сексуальное здоровье мужчин и женщин.,2
"4. Спорт — лучшая профилактика депрессии, диабета и инсульта.",2
"5. Для пожилых людей самыми полезными видами спорта являются теннис, бадминтон, плавание, велоспорт.",2
6. Бокс был узаконен как вид спорта только в 1900 году.,2
"7. Белый порошок, которым мажут руки гимнасты — это порошок магнезии. Он удаляет с рук малейшие следы влаги, которая может привести к падению со снаряда, и облегчает скольжение, в результате чего вертеться на брусьях или перекладине гимнастам становится проще.",2
"8. По стандартам Международного Олимпийского комитета, температура воды в олимпийских бассейнах должна быть между 27 и 28 градусов по шкале Цельсия.",2
"9. Масса мячика для игры в настольный теннис — 2,5 грамма.",2
"10. Единственная страна, участвовавшая во всех чемпионатах мира по футболу — Бразилия.",2
"11. На олимпийских полях для хоккея на траве синее покрытие. Поля для хоккея на траве покрыты искусственной травой. Синий цвет был впервые использован на лондонской Олимпиаде в 2012 году, поскольку синее покрытие лучше всего контрастирует с желтым мячиком, что удобно для зрителей, судей и самих спортсменов. На пекинских Играх-2008 и ранее спортсмены играли на зеленом поле белым мячом.",2
"12. Самый быстрый гол в НХЛ был забит уже на третьей секунде игры. Согласно исследованиям, проводимым Detroit Free Press, 68 процентов профессиональных хоккеистов потеряли на льду хотя бы по одному зубу.",2
"13. Чтобы пловцы-синхронисты слышали музыку, под которую выступают, в бассейн под водой встроены специальные динамики. Французская синхронистка Марго Шретьен утверждает: «Звук, конечно, не как в наушниках, но все слышно нормально».",2
"14. Самым молодым хоккеистом в истории НХЛ, набравшим 50 или более голов и 100 или более очков за сезон и самым молодым игроком, признанным «Самым полезным игроком лиги» в возрасте 19 лет стал Уэйн Гретцки в сезоне 1979-80 годов.",2
"15. Многие задаются вопросом: как измеряется расстояние, на которое спортсмен прыгнул в длину? Он же плюхается всем телом, так от какой точки идет отсчет? Оказывается, местом приземления считается точка касания, ближняя от толчковой планки. Поэтому-то прыгуны и стараются вытянуть вперед руки и ноги — чтобы случайно не чиркнуть конечностью по песку до финального приземления, ведь в любом случае засчитано будет только первое касание.",2
16. Больше всех матчей за сборную России по футболу провёл Виктор Онопко: 109 игр в период с 1992 по 2004 годы.,2
"17. Пять олимпийских колец символизируют единство пяти континентов, хотя ни одно из них не является символом какого-то конкретного континента. Цвета колец — синий, красный, желтый, зеленый, черный, — были выбраны, как наиболее часто встречающиеся на флагах государств мира.",2
"18. Некоторые пловцы надевают сразу по две резиновых шапочки для того, что вторая шапочка прижимает резинку от плавательных очков, из-за этого они сидят плотнее и не рискуют сползти.",2
"19. В далеком 1932 году стометровый забег покорила спортсменка из Польши – Станислава Валасевич. Тогда она установила мировой рекорд. И только в 1980 году после ее смерти при вскрытии обнаружилось, что Станислава Валасевич была — мужчиной. Это выяснилось по гениталиям, хотя хромосомный набор у данного человека был как женский, так и мужской.",2
"20. Сборная Ватикана по футболу провела лишь один международный матч в своей истории — со сборной Монако, закончившийся ничьей со счётом 0:0.",2
"21. После удара профессионального волейболиста, мяч может лететь со скоростью до 130 км/час.",2
22.А с помощью удара хоккеиста шайба может развить скорость до 160 километров в час.,2
"23. Один футболист был убит за автогол на Чемпионате мира по футболу. Это защитник сборной Колумбии по футболу Андрес Эскобар. На Чемпионате мира-1994 в матче против США он забил автогол. Проиграв эту встречу, колумбийцы не смогли выйти из группы и улетели домой. Через несколько дней Эскобар был расстрелян, когда находился в своём автомобиле. Каждый выстрел киллер сопровождал криком: «Гол!».",2
"24. Александр Медведь, советский спортсмен, выиграл десять чемпионатов мира по вольной борьбе – больше всех.",2
"25. Самым быстрым человеком признан Усейн Болт из Ямайки. В 2009 году он поставил мировые рекорды: стометровку пробежал за 9.58 секунд, а дистанцию на двести метров – за 19.19 секунд.",2
"26. Современное пятиборье — вид спорта, восходящий к военным тренировкам XIX века. Фактически, оно воссоздает ситуации, с которыми приходилось сталкиваться офицеру, доставляющему донесение командующему сквозь ряды неприятеля. В него входят скачки, стрельба, фехтование, плавание и бег.",2
"27. Фернандо Алонсо, гонщик «Формулы-1», сел за руль карта в три года.",2
"28. Однажды футболист выступал в майке с номером 0. Когда шотландский футбольный клуб «Абердин» подписал марокканца Хишама Зеруали, болельщики сразу дали ему прозвище по первым буквам фамилии «Zero». Именно поэтому Зеруали стал играть в майке под номером 0, чего раньше никогда не случалось. В следующем сезоне футбольные федерации Шотландии и Англии наложили запрет на выступление с таким номером.",2
"29. 20 марта 1976 года запомнилось необычным матчем «Астон Виллы» против «Лестер Сити». Тогда Крис Николл, игрок первой команды, забил по два гола в ворота противника и свои. Со счетом 2:2 закончился матч.",2
"30. В Древней Греции, родине Олимпийских игр, все участники ставили свои рекорды без одежды, обнажёнными.",2
"31. Один знаменитый футболист был назван в честь американского президента. Криштиану Роналду – это не имя и фамилия, а двойное имя. Причём имя Роналду для Португалии довольно редкое, а досталось оно мальчику потому, что отец был поклонником бывшего в тот момент президентом США Рональда Рейгана.",2
"32. Самый высокий баскетболист в мире — центровой Сун Минмин (Китай). Его рост — 236 сантиметров, вес — 152 килограмм.",2
"33. Американский футбол так и не стал олимпийским видом спорта потому, что он популярен, в основном, в США. Поэтому в МОК рассудили, что включать в олимпийскую программу вид спорта, интересный лишь жителям одной страны, не имеет смысла.",2
"34. Хайле Гебреселассие, олимпийский чемпион в беге на 10 тысяч метров из Эфиопии, имеет особую манеру бега. Он прижимает левую руку к телу, больше, чем правую, и необычно ее изгибает. Спортсмен объясняет такую осанку во время соревнований тем, что в детстве ему приходилось бежать 10 километров в школу утром и вечером обратно, держа учебники именно в левой руке.",2
"35. Чаще всех выигрывал Лигу Чемпионов, в том числе и Кубок чемпионов Реал (Мадрид) — 9 раз.",2
"36. Дзюдо можно использовать для самообороны. Дзюдо — реальное боевое искусство, возникшее в Японии в XVI столетии и модернизированное в XIX веке мастером Дзигоро Кано. Олимпийским видом спорта оно стало лишь в 1964 году.",2
"37. Получают ли, победители олимпиад дополнительные денежные выигрыши? Это зависит от того, какую страну они представляют. Бразильские спортсмены поучают, в пересчете, около 30 тысяч американских долларов за «золото», 15 тысяч — за «серебро» и чуть меньше 10 тысяч — за «бронзу».",2
"38.В Аргентине каждая медаль стоит около 20 тысяч долларов, в России — порядка 60 тысяч. А вот в Италии премиальные для спортсмена могут достигать 185 тысяч долларов. А в самих США премируют лишь золотых медалистов, выдавая каждому сравнительно скромную сумму в $25 тысяч.",2
"39. На Олимпиаде 1976 года в Монреале во время командных соревнований по гимнастике японец Сун Фудзимото сломал колено. Не сказав ни слова, он продолжил выступления на коне и на кольцах, идеально приземлившись в финале на обе ноги, и только после этого упал, корчась от боли. Благодаря его оценкам Япония обошла советских гимнастов и заняла первое место.",2
"40. Победителям Кубка Стэнли вручается копия кубка, а оригинал хранится в Зале хоккейной славы в Торонто.",2
"41. Традиция зажигать чашу с олимпийским огнем на все время Игр — это древнегреческая традиция — об этом знают многие. Немногие, однако, в курсе, что древнегреческий олимпийский огонь был не просто факелом, а жертвенником, на котором приносились жертвы богам. К счастью, эта часть традиции до нас не дошла.",2
"42. Плавание вольным стилем означает ровно то, что звучит в названии: спортсмену разрешается плыть любым стилем, хоть по-собачьи. Ограничения действуют лишь на комбинированной эстафете: здесь спортсмену, плывущему вольным стилем, разрешается плыть как угодно, но не брассом, не баттерфляем и не на спине. Впрочем, подавляющее большинство спортсменов считает вольным стилем ту или иную разновидность кроля.",2
43. Самый популярный вид спорта в кинематографе — бокс.,2
"44. Самым молодым спортсменом, который сумел выиграть национальный чемпионат, является жителем Ямайки, его имя – Джей Фостер. Это событие свершилось в 1958 году. В то время ему было всего 8 лет.",2
"45. Норвежский биатлонист Магнар Сольберг отрабатывал в летнее время стрельбу, лёжа на муравейнике. По задумке тренера, это упражнение должно было научить спортсмена концентрации на мишени и не отвлекаться на внешние факторы и усталость. Сольберг, до этого не выигрывавший даже медалей на чемпионатах мира, стал олимпийским чемпионом 1968 года в Гренобле и повторил успех через четыре года в Саппоро.",2
"46. Многие замечали, что все гимнасты маленького роста. Этому есть много объяснений. Одно из них гласит, что в этом виноваты не природные данные, а режим тренировок. На концах костей у человека есть хрящевые прокладки, так называемые «пластины роста». Если эти прокладки постоянно подвергаются чрезмерным нагрузкам, они истончаются, и рост костей замедляется. Поскольку занятия гимнастикой на уровне спорта высших достижений — дело, весьма травмирующее для костно-мышечной системы, эти самые «пластины роста» у них изнашиваются очень быстро, и рост, практически, останавливается.",2
"47. Почему в теннисе счет идет так странно — 15, 30, 40, гейм? Изначально, система счета была связана с положением стрелок на часах, отсчитывавших очки по четвертям — 15 минут, 30, 45 и, наконец, 60. Правда, позднее, во Франции XIX века, с развитием тенниса цифру 45 заменили на 40 — предположительно, чтобы проще было объявлять счет. Несколько раз предпринимались попытки изменить систему счисления на более простую — с 1 до 4, — но они не имели успеха.",2
48. В первых десяти ходах в шахматах 170 000 000 000 000 000 000 000 000 путей для игры.,2
"49. Нильс Бор, знаменитый физик, был вратарём сборной Дании.",2
"50. Вопреки известному заблуждению, в дзюдо не 10, а 12 данов. Правда, одиннадцатого дана не удостоился ни один человек, а двенадцатый был присужден только одному человеку — основателю дзюдо Дхигаро Кано.",2
"1. Майкл Джордан зарабатывает на Nike больше денег в год, чем все рабочие фабрики Nike в Малайзии вместе взятые.",2
2. Перетягивание каната было олимпийским событием между 1900 и 1920 годами.,2
3. Червовый король - единственный король без усов на стандартной игральной карте!,2
4. Первые бейсболки были из соломы.,2
5. Воздушный змей - это профессиональный вид спорта в Таиланде.,2
6. Великий баскетболист Уилт Чемберлен ни разу не выбыл из игры.,2
"7. Люди в нудистских колониях играют в волейбол больше, чем в любой другой вид спорта.",2
8. Гонки гепардов проводились на стадионе Romford Greyhound в 1937 году!,2
9. Коби Брайант был назван в честь стейка.,2
"10. Есть такой вид спорта, как банзай скайдайвинг. Вы сначала бросаете парашют из самолета, а затем прыгаете за ним.",2
"11. В 1998 году Серена и Винус Уильямс заявили, что могут победить любого человека с рейтингом 200 и ниже в игре в теннис. Карстен Брааш, занявший 203 место, принял вызов и легко обыграл их.",2
12. На ипподромах фаворит побеждает менее чем в 30% случаев!,2
13.Все судьи бейсбольной лиги должны быть в черном нижнем белье на работе!,2
"14. Левши лучше занимаются видами спорта, требующими хорошего пространственного мышления и быстрой реакции, по сравнению с правшами.",2
"15. В 2011 году двое мужчин спустились на параплане с вершины горы Эверест. Они прибыли в деревню за 42 минуты, и избежали опасного трехдневного спуска.",2
"16. Самая быстрая красная карточка в истории футбола / футбола была 2 секунды, когда Ли Тодд был удален за нецензурную лексику после того, как после стартового свистка воскликнул: «Трахни меня, это было громко».",2
"17. Майкл Фелпс имеет больше золотых медалей летних Олимпийских игр, чем 80% стран в истории. Даже если принять во внимание страны, которых больше не существует.",2
"18. Усэйн Болт страдал сколиозом, когда был моложе. Во время бега у него асимметричный шаг, потому что его ноги немного различаются по длине. Исследователи не уверены, является ли это отсутствие симметрии, личной сознательной оптимизацией Болта, которая делает его самым быстрым в мире.",2
"19. В 11 лет Лионелю Месси диагностировали серьезное заболевание. Лечение было слишком дорогим для семьи Месси. Подписывая контракт с «Барселоной» в 13 лет, они предложили оплатить его лечение.",2
"20. Громкость Марии Шараповой на корте составляет 102 децибела. Это громче, чем мотоцикл, газонокосилка или небольшой самолет. Фактически, это всего на 5 децибел меньше львиного рыка.",2
"21. Легендарный теннисист Рафаэль Надаль играет в теннис левой рукой, несмотря на то, что он правша. Это из-за множества преимуществ левши в теннисе.",2
"22. За всю свою 19-летнюю карьеру, игрок НБА Шакил О'Нил, сделал только один трехочковый бросок из 22 попыток.",2
"23. Снуп Догг и Дэвид Бекхэм настолько хорошие друзья, что Снуп присылает Бекхэму свою новую музыку до того, как она официально выпущена.",2
"24. Криштиану Роналду отказывался делать какие-либо татуировки на своем теле, чтобы он мог продолжать сдавать кровь.",2
"25. Майкл Джордан как-то подарил официантке пяти долларовую фишку за то, что она принесла ему попить. Уэйн Гретцки тормознул ее, достал точно такую фишку, затем взял одну из многих сто долларовых фишек, лежащих перед Джорданом и передал девушке. Потом он подчеркнул: «Вот как мы оставляем чаевые в Вегасе!».",2
1) В игре «шашки» всего возможно 7 вариантов первого хода.,2
"2) Около тридцати процентов игроков НБА(NBA) имеют татуировки на своем теле (по Америке в среднем, татуировки имеют около четырех процентов граждан).",2
"3) В государстве Ватикан в футбольном первенстве играют такие команды как »Библиотека», «Телепочта», «Гвардейцы», «Сборная музеев», «Банк».",2
4) Некий повар из Элиды по имени Корэб стал первым в истории олимпийским чемпионом в 776 г до н.э.,2
5) 270 км/час составляет скорость мяча для гольфа сразу после удара,2
6) 22 клетки из 100 занимают корабли в хорошо известной игре «Морской бой».,2
"7) В 1958 году Джей Фостер было всего восемь лет, когда он выиграл национальный чемпионат Ямайки по настольному теннису.",2
"8) В состав гимнастики во время олимпиады 1896 года входили: прыжки с шестом, прыжки в длину, толкание ядра, лазанье по канату, и др.",2
9) 1680 часов (больше 70 дней) длилась самая длинная официально зафиксированная партия в игру «Монополия».,2
"10) Кегле для боулинга достаточно отклонения в 7,5 градусов для падения.",2
11) Интересный факт – самый популярный вид спорта в кино – это бокс.,2
"12) Майк Тайсон, легенда мирового бокса, провел 51 матч на профессиональном ринге. Из них 21 он закончил нокаутом в первом раунде . а это составляет 40,8%.",2
"13) 1,35 км/ч - такова самая медленная скорость в спорте. Эта скорость была зарегестрирована 12 августа 1889 года при перетягивании каната.",2
"14) Футболистам на заметку, любителям футбол юа тоже. Оказывается, футбольный мяч состоит из 32 панелек – двадцать белых шестиугольников и двенадцать черных пятиугольников .",2
"15) Удивительный факт, оказывается, В 1900-1920 гг. перетягивание каната было олимпийским видом спорта.",2
16) Как вид спорта Бокс был узаконен только в 1900 году.,2
"17) Сколько шахматных коней можно разместить на шахматной доске так, чтобы они не находились под боем друг у друга? Ответ: 32.",2
"18) 68 процентов профессиональных хоккеистов лишились на льду хотя бы по одного зуба – если верить исследованиям, проводимых Detroit Free Press.",2
"19) Оказывается, Шахматный термин «гамбит» произошел от итальянского выражения «dare il gambetto» – чтов переводе означает ничто иное, как «ставить подножку».",2
20) Порядка 1 500 000 000 часов в год тратят жители США на игру в тетрис.,2
Бокс был узаконен как вид спорта только в 1900 году.,2
"Единственная страна, участвовавшая во всех чемпионатах мира по футболу — Бразилия.",2
"Самым молодым хоккеистом в истории НХЛ, набравшим 50 или более голов и 100 или более очков за сезон и самым молодым игроком, признанным «Самым полезным игроком лиги» в возрасте 19 лет стал Уэйн Гретцки в сезоне 1979-80 годов .",2
Самый популярный вид спорта в кинематографе — бокс.,2
"В Древней Греции, родине Олимпийских игр, все участники ставили свои рекорды без одежды, обнажёнными.",2
"Вопреки известному заблуждению, в дзюдо не 10, а 12 данов. Правда, одиннадцатого дана не удостоился ни один человек, а двенадцатый был присужден только одному человеку — основателю дзюдо Дхигаро Кано.",2
В 1936 году в Берлине впервые была применена хоккейная вратарская маска японским вратарем Танаки Хоимой.,2
"Из 51 матча, проведенных Майком Тайсоном на профессиональном ринге, 21 он закончил нокаутом в первом раунде (40,8%).",2
"Масса мячика для игры в настольный теннис — 2,5 грамма.",2
Самый популярный тренажёр для дома — орбитрек.,2
"Фернандо Алонсо, гонщик «Формулы-1», сел за руль карта в три года.",2
"Победителям Кубка Стэнли вручается копия кубка, а оригинал хранится в Зале хоккейной славы в Торонто.",2
"После удара профессионального воллейболиста, мяч может лететь со скоростью до 130 км/час. А с помощью удара хоккеиста шайба может развить скорость до 160 километров в час.",2
Примерно 30 процентов игроков НБА имеют на своем теле татуировки.,2
Самый быстрый гол в НХЛ был забит уже на третьей секунде игры.,2
"Согласно исследованиям, проводивым Detroit Free Press, 68 процентов профессиональных хоккеистов потеряли на льду хотя бы по одному зубу.",2
Финальная игра Чемпионата Европы по футболу 1976 года была сотой игрой Франца Бэкинбауэра за команду ФРГ.,2
Физкультура и разумная диета — прямое спасение от ожирения.,2
"Нильс Бор, знаменитый физик, был вратарём сборной Дании.",2
"Для пожилых людей самыми полезными видами спорта являются теннис, бадминтон, плавание, велоспорт.",2
Самый быстрый голкипер — Джо Харт.,2
Активные спортивные занятия положительно влияют на сексуальное здоровье мужчин и женщин.,2
Больше всех матчей за сборную России по футболу провёл Виктор Онопко: 109 игр в период с 1992 по 2004 гг.,2
"Сборная Ватикана по футболу провела лишь один международный матч в своей истории — со сборной Монако, закончившийся ничьей со счётом 0:0.",2
"Чаще всех выигрывал Лигу Чемпионов, в том числе и Кубок чемпионов Реал (Мадрид) — 9 раз.",2
В первых десяти ходах в шахматах 170 000 000 000 000 000 000 000 000 путей для игры.,2
В 1936 году на открытии одного из турниров по настольному теннису поляк Алекс Энрлих и румын Панет Фаркаш разыгрывали один мяч в течение 2 часов 12 минут.,2
"Самый высокий баскетболист в мире — центровой Сун Минмин (Китай). Его рост — 236 см, вес — 152 кг.",2
"Чем больше мы двигаемся, тем лучше работает память.",2
"Спорт — лучшая профилактика депрессии, диабета и инсульта.",2
"Самый молодой спортсмен, который выиграл национальный чемпионат был житель Ямайки Джей Фостер. Это произошло в 1958 году. На тот момент ему было всего 8 лет.",2
1. В шашках возможно всего 7 вариантов первого хода.,2
2. В игре «Морской бой» корабли занимают 22 клетки из 100.,2
3. Самый популярный вид спорта в кинематографе — бокс.,2
4. Бокс был узаконен как вид спорта только в 1900 году.,2
"5. Примерно 30 процентов игроков НБА имеют на своем теле татуировки (в среднем по Америке, татуировки имеют 4 процента жителей).",2
6. В 1958 году Джей Фостер выиграл национальный чемпионат Ямайки по настольному теннису. На тот момент ему было всего 8 лет.,2
"7. Из 51 матча, проведенного Майком Тайсоном на профессиональном ринге, 21 он закончил нокаутом в первом раунде (40,8%).",2
"8. Сколько шахматных коней можно разместить на шахматной доске так, чтобы они не находились под боем друг у друга? Ответ: 32.",2
"9. В футбольном первенстве государства Ватикан играют такие команды, как «Телепочта», «Гвардейцы», «Банк», «Библиотека», «Сборная музеев».",2
"10. Во время Олимпиады 1896 года в состав гимнастики входили: прыжки в длину, прыжки с шестом, лазанье по канату, толкание ядра и др.",2
"11. Самая медленная скорость в спорте была зарегистрирована 12 августа 1889 года — 1,35 км/ч. Этим видом спорта было перетягивание каната.",2
"12. Согласно исследованиям, проводимым Detroit Free Press, 68 процентов профессиональных хоккеистов потеряли на льду хотя бы по одному зубу.",2
13. Первым в истории олимпийским чемпионом в 776 г. до н.э. стал некий повар из Элиды по имени Корэб.,2
14. Самая длинная зафиксированная партия в игру «Монополия» длилась 1680 часов (больше 70 дней).,2
15. Футбольный мяч состоит из 32 панелек — 12 черных пятиугольников и 20 белых шестиугольников.,2
16. Шахматный термин «гамбит» произошел от итальянского выражения «dare il gambetto» — «ставить подножку».,2
17. Сразу после удара скорость мяча для гольфа составляет 270 км/час.,2
"18. Кегле для боулинга для падения достаточно отклонения в 7,5 градуса.",2
19. В 1900 — 1920 гг. перетягивание каната было олимпийским видом спорта.,2
20. Американцы тратят порядка 1 500 000 000 часов в год на игру в тетрис.,2
"21. Спортивный термин хат-трик произошел от обычая в игре в крикет. Если игроку удавалось три раза успешно вбросить мяч, то его награждали новенькой шляпой (англ. шляпа — хат).",2
"22. Вопреки известному заблуждению, в дзюдо не 10, а 12 данов. Правда, одиннадцатого дана не удостоился ни один человек, а двенадцатый был присужден только одному человеку — основателю дзюдо Дхигаро Кано.",2
"23. Самым пожилым человеком, завоевавшим Олимпийскую медаль, был Оскар Сван, занявший второе место в соревнованиях по стрельбе на Олимпиаде 1920 года в Швеции. Тогда ему было 72 года.",2
"24. В шахматной партии, продолжающейся 40 ходов, возможны 1,5 на 10 в 128-й степени вариантов развития игры. Это превышает количество атомов в космическом пространстве.",2
"25. В 1477 году в Англии Эдуард IV запретил игру в крикет, так как она мешала тренировкам в стрельбе из лука.",2
26. Финальная игра Чемпионата Европы по футболу 1976 года была сотой игрой Франца Бэкинбауэра за команду ФРГ.,2
"27. Среди чемпионов во всех видах спорта возраст чемпионов по бильярду самый большой — в среднем 35,6 лет.",2
28. Впервые хоккейная вратарская маска была применена в 1936 году в Берлине японским вратарем Танаки Хоимой.,2
29. В 1936 году на открытии одного из турниров по настольному теннису поляк Алекс Энрлих и румын Панет Фаркаш разыгрывали один мяч в течение 2 часов 12 минут.,2
"30. У входа на центральный корт Уимблдона написаны строки Р. Киплинга: «…И если встретишься с Триумфом и несчастьем, сумеешь отнестись к обманам все равно…»",2
"31. Состав сборной США (!) на XXX шахматной олимпиаде в Маниле: Ирина Левитина, Елена Ахмыловская, Анна Ахшарумова, Эсфирь Эпштейн. Тренер — Александр Иванов.",2
"32. В схватке сумоистов побеждает тот, кто заставит противника коснуться пола любой частью тела — коленом, рукой, головой… или вынудит его выйти за пределы ринга.",2
"33. Британская беговая лошадь «Юморист», выигравшая не один приз на дерби 20-х годов, оказывается, вообще не должна была бегать. Вскрытие, произведенное после ее смерти, показало, что у нее было только одно легкое.",2
"34. В сезоне 1979-80 годов в возрасте 19 лет Уэйн Гретцки стал самым молодым хоккеистом в истории НХЛ, набравшим 50 или более голов и 100 или более очков за сезон, и самым молодым игроком, признанным «Самым полезным игроком лиги».",2
"35. В июне 1963 года в Британии, мяч, посланный с подачи английским теннисистом Майклом Сангстером, летел со скоростью почти 248 км/час. Это была самая мощная подача, когда-либо зафиксированная в мировом теннисе.",2
"36. В древней Греции если поединок кулачных боев затягивался, то с согласия обоих соперников судья назначал… климакс (!) — усиление. По жребию один из бойцов должен был, не прикрываясь, принять удар. Если выдерживал, то сам бил, и так далее до полной победы одного из соперников.",2
