texts,labels
"2. Молоточковый механизм современного фортепиано был изобретен итальянским клавесинным мастером Бартоломео Кристофори в приблизительно 1709 году. В 1711 году такой механизм был описан Сципионом Маффеи, итальянским поэтом и искусствоведом. В то же время и был создан клавесин с новым механизмом. Он был назван «gravicembalo col piano e forte», то есть клавесин с тихим и громким звуком. Впоследствии за инструментом закрепилось название пианофорте, а позже — фортепиано. С 1760-х годов фортепиано было уже распространенным инструментом во всех европейских странах. Интересно, что на Руси первые инструменты называли «Тихогром». А в XVIII веке в Петербурге уже работало более 50 фортепианных мастеров.",1
"3. С XVIII века конструкция фортепиано претерпела значительные изменения. В современном виде инструмент имеет резонансную деку, струны, клавишные механизмы, чугунную раму, педали, опорные конструкции и еще около 12 тысяч деталей, из них 10 тысяч подвижных. Около 70% деталей фортепиано состоят из дерева, остальные его части состоят из чугуна, меди и войлока. Раньше в конструкции инструмента использовали и слоновую кость, из которой делали клавиши, но после изобретения пластика стали применять его. С этим было связано и английское выражение ""tickle the ivories"", что дословно переводится как щекотать клавиши из слоновой кости. Это выражение означало играть на белых клавишах фортепиано.",1
"4. В 1732 году было написано первое музыкальное произведение для фортепиано. Это была соната Лодовико Джустини. В то же время большинство композиторов все так же ориентировались на клавесин, при написании композиций. Сочинять для фортепиано стали только во времена Моцарта и Гайдна.",1
"5. В Англии XIX века пуритане в повседневной жизни убирали все, что могло показаться хоть немного эротичным. Так, в опалу попали изогнутые резные ножки роялей. Во время концертов их накрывали специальными чехлами, чтобы никто даже, и помыслить не мог о чем-то непристойном.",1
"В Америке в XIX веке пианино были столь популярны, что пианистов постоянно не хватало. Игру на пианино очень любили техасские ковбои. Они были взыскательными слушателями. В одном из салунов Остина еще в начале XX века стояло пианино с табличкой : «Просьба не стрелять в пианиста. Он играет, как умеет». Ради удовлетворения спроса на фортепианную музыку американский инженер Э.С. Воти в 1897 году изобрел пианолу - механическое устройство с клавишами и педалями, в которой можно было выбирать мелодию ,устанавливая сменный барабан со шпеньками, как в шарманке.",1
"6. Три старейших фортепиано сохранились до наших дней. Инструмент 1720 года выпуска можно посмотреть в нью-йоркском Метрополитен - музее, инструмент 1722 года выпуска — в римском Музее музыкальных инструментов, а фортепиано 1726 года выпуска — в Музее музыкальных инструментов при Лейпцигском университете (Германия).",1
"7. Во все времена пианино было показателем уровня культуры его владельцев, а иногда даже неким важным атрибутом. Во времена Советского Союза приобрести пианино в свою квартиру мог далеко не каждый желающий. Нередко в те времена пианино служило наградой за особые заслуги. Например, Юрий Гагарин помимо многочисленных наград получил также в подарок пианино.",1
"8. Профессионалы из японской игрушечной корпорации выпустили полностью функциональную модель мини-пианино. Этот вариант имеет очень скромные размеры, которые составляют 17 сантиметров в высоту и 25 сантиметров в длину. Ширина каждой из клавиш на этом инструменте составляет 5 миллиметров. Играть на таком инструменте можно только при помощи специального электронного устройства, которое идет в комплекте. Самое большой концертный рояль Challen имеет 3,3 метра в длину, суммарное натяжение струн более 30 тонн и массу более тонны.",1
"9. Независимые исследования показывают, что обучение игре на фортепиано благотворно влияет на детей, они имеют лучшую успеваемость по другим предметам, более дисциплинированы, имеют терпение и лучшую координацию. А немецкие ученые установили, что мозг пианистов обладает еще и большей производительностью",1
"10. Фортепиано по праву считают главным среди других инструментов. Причин этому много, но основная заключается в диапазоне инструмента. Фортепиано охватывает весь спектр звучания инструментов оркестра, от самой низкой ноты басового фагота и до верхней ноты флейты-пикколо. Многие великие композиторы были блестящими пианистами –",1
"В. А.Моцарт, Л.В.Бетховен, Ф.Лист, Ф. Шопен, А.Рубинштейн, С. Рахманинов. Они выступали перед публикой в качестве артистов-пианистов. Их сочинения для фортепиано дают возможность ощутить всю красоту, глубину и многогранность звучания этого уникального инструмента.",1
"1. Орган считается одним из самых древних музыкальных инструментов. Инструмент, предшественник современного органа, был популярен уже в первом столетии нашей эры, в эпоху правления императора Нерона. Его изображение встречается на монетах того времени. Прообразами органа были такие древние музыкальные инструменты, как вавилонская волынка, флейта Пана, китайский язычковый духовой инструмент шэн. У большинства людей органная музыка ассоциируется с духовной (церковной), так как, например, в богослужениях у католиков и протестантов орган используется очень часто. В католическом богослужении орган впервые начали использовать при папе римском Виталии (годы правления 657 — 672). Древнейший из сохранившихся органов можно увидеть в Национальном историческом музее в Стокгольме (Швеция). Хоть трубы этого инструмента не сохранились, механизм остался в относительной целостности. Древнейший орган был изготовлен в 1379-1400 годах.",1
"2. Средневековые европейские органы не отличались изяществом. Так, расстояние между клавишами было настолько велико, что музыканты играли не пальцами, а ударяли по клавишам кулаками. Только к XV веку размер клавиш уменьшился, а число труб увеличилось. В XIX веке появились симфонические органы, которые по мощности звучания уже могли соперничать со звучанием симфонического оркестра. Созданию таких инструментов способствовал Аристид Кавайе - Коль, известнейший французский органный мастер.",1
"3. Орган - музыкальный инструмент, который включает в себя огромное количество различных деталей. Он изготавливается всегда индивидуально, так как обязательно обусловлен размерами здания, в котором устанавливается. Высота инструмента может достигать 15 метров, ширина варьируется в пределах 10 метров, глубина около 4 метров. Вес такого органа измеряется в тоннах. В конструкции органа есть несколько клавиатур для рук и педальная клавиатура для ног. Клавиатура для рук называется мануал. Труб в органе очень много-несколько тысяч. Длина самой большой трубы более 10 метров, самой маленькой - несколько сантиметров. Диаметр больших труб измеряется в дециметрах, а маленьких - в миллиметрах. Для изготовления труб используют два материала - дерево и металл. Электроорган – это маленькая и более дешевая копия большого духового органа, позволяющая поставить этот инструмент в любое помещение или без труда перевести его в другое. А вот большие духовые органы требуют постоянного места «прописки». Поскольку на органе играют и ногами, органисты надевают ""органные ботинки"". Как правило, это обувь для танцев (мужская, конечно), со скользкой замшевой подошвой и широким каблуком. Играют и пяткой, и носком.",1
"4. До изобретения электромотора выступление органиста было довольно дорогим удовольствием. Помимо оплаты одного или двух ассистентов (для смены регистров), нужно было платить калькантам - людям, качающим воздух в инструмент. Например, в церкви Сен-Сюльпис в Париже орган обслуживали одновременно 5 калькантов. Если в инструменте заканчивался воздух (а звучит это плохо!), органист дергал за рычаг с колокольчиком на конце, чтобы кальканты не тормозили.",1
"5. Орган считается самым большим и громким музыкальным инструментом в мире. В Книгу рекордов Гиннесса занесен орган концертного зала Бордуок в городе Атлантик -Сити (штат Нью-Джерси, США). Конструкция этого инструмента состоит из семи мануалов, 33 114 труб и 455 регистров. Орган временно бездействует, так как требует огромных расходов на поддержание исправного технического состояния. Самый большой орган России находится в Кафедральном соборе города Калининграда (90 регистров,4 мануала,6,5 тысяч труб).",1
"6. Во время Второй мировой войны немецкие войска очень боялись советских реактивных систем залпового огня БМ-13, известных у нас в народе под названием «Катюша». Из-за устрашающего звука немцы называли их «Органом Сталина».",1
"7. Американский композитор-авангардист Джон Милтон Кейдж создал пьесу «Organ/ASLSP (As slow as possible)». Исполнение этого музыкального произведения для фортепиано занимает около одного часа. Но сам автор рекомендовал играть это произведение так медленно, насколько это возможно. В 2001 году в церкви города Хальберштадт (Германия) началось исполнение этого произведения на органе, которое планируется завершить в 2640 году, так как смена аккордов происходит один раз в год.",1
"8. Звук органа – это мощная эмоционально воздействующая многоголосная фактура, которая вызывает восторг и воодушевление. Она потрясает, подчиняет воображение и способна довести до экстаза. Звуковые возможности инструмента очень велики, в голосовой палитре органа можно найти очень разнообразные краски, ведь орган способен имитировать не только звуки многих музыкальных инструментов, но и пение птиц, шум деревьев, рокот камнепада, даже звон рождественских колокольчиков. Орган обладает необычайной динамической гибкостью: на нем возможно исполнение и нежнейшего пианиссимо, и оглушительного фортиссимо. Кроме этого, звуковой частотный диапазон инструмента находится в пределах, захватывающих области инфра и ультразвука.",1
"9. Орган сегодня, как и в прежние времена, очень популярен и любим не только ценителями классической музыки, но и обычными простыми слушателями. Он применяется для аккомпанемента в католических и протестантских богослужениях. Довольно часто церкви с органом служат своего рода «декорированными» концертными залами, в которых проводятся концерты не только органной, а также камерной и симфонической музыки. Сегодня органы устанавливаются в больших концертных залах, где они используются не только как солирующие, но и аккомпанирующие инструменты. Орган красиво звучит с камерным ансамблем, вокалистами, хором и симфоническим оркестром. Например, партии органа включены в партитуры таких замечательных произведений как «Поэма экстаза» и «Прометей» А.Скрябина, симфонии № 3 К.Сен - Санса, симфонии «Манфред» П.И.Чайковского. Орган также звучит в оперных спектаклях «Фауст» Ш.Гуно, «Садко» Н.А.Римского-Корсакова, «Отелло» Дж.Верди и «Орлеанская дева» П.И.Чайковского.",1
"10. Настоящий органист должен быть, прежде всего, фанатиком своего инструмента. Жизнь органиста часто складывается так, что единственный орган, на котором он может заниматься, стоит в концертном зале, время в котором расписано по минутам. В дневное время в нем репетирует и выступает сразу несколько коллективов, готовятся к выступлению солисты, а по вечерам проходят концерты. Поэтому с самого начала профессионального обучения органисты, как правило, работают в не совсем традиционное для занятий время. Активное время для органиста – либо раннее утро, либо поздний вечер, а то и ночь. Других вариантов часто просто не бывает. Постоянно жить в таком режиме без фанатизма невозможно! Это одна из причин того, что в органной музыке до вершин добираются лишь музыканты бесконечно влюбленные в орган, в музыку, в своих слушателей. Органисты готовы ко всему. Орган - не стандартизированный инструмент, нет ни одного одинакового духового органа! Пожалуй, единственное, что их объединяет - то, что воздух под давлением подается под трубы, управление - клавиатурой. Всё остальное - количество регистров, труб, клавиш, клавиатур, наличие/отсутствие педали - может быть любое. Ну и разные особенности вроде встроенной памяти, вспомогательных кнопок, системы передачи от клавиш к вентилям - как повезет. Поэтому органистам нужны железные нервы. И хорошее образование!",1
"1. Гобой (от фр. hautbois, буквально «высокое дерево"") — язычковый деревянный духовой музыкальный инструмент сопранового регистра, представляющий собой трубку конической формы с системой клапанов и двойной тростью (язычком). Современный вид гобой приобрёл в первой половине XVIII века. Инструмент обладает певучим, но несколько гнусавым, а в верхнем регистре — резким тембром. Инструменты, считающиеся прямыми предшественниками современного гобоя, известны с античности и сохранились в первозданном виде в разных культурах. Народные инструменты (бомбарда, волынка, жалейка, балабан, мей, дудук, гайта, зурна) вместе с инструментами нового времени (мюзетт, собственно гобой, гобой д’амур, английский рожок, баритоновый гобой, барочный гобой) составляют обширное семейство этого инструмента.",1
"2. Происхождение инструмента восходит к 3000 до н.э. В Месопотамии и древнем Вавилоне были найдены первые иллюстрации. Так же археологические находки доказывают, что в древнем Египте и Греции было развито искусство игры на инструментах с двойной тростью. В библии упоминается предок гобоя под названием ""халил"", который использовался в храмах. В средние века было много похожих инструментов почти во всех странах - поммер, крумхорн, бомбарда, шалмей и многие другие. Первые клапаны появились на гобое эпохи Барокко. Благодаря мастеру Жану де Оттетеру инструмент получил 7 отверстий и 2 клапана, а так же для удобства хранения, деление на 3 части: 2 колена и раструб. В дальнейшем гобой почти не менялся, лишь добавилось несколько клапанов. И только после изобретения системы Бёма в XIX веке и ее применением, с некоторыми изменениями, гобойными мастерами (Гийом Трибер, Франсуа Лоре), появился современный инструмент.",1
"3.Гобой состоит из конической трубки, длинной 65 см., разделенной на 3 части: 2 колена и раструб. Для изменения высоты звука просверлены отверстия, на современных гобоях их 23, и закрываются они клапанами, которых 22-23. Механика считается одной из самых сложных используемых в музыкальных инструментах. Основным материалом для клапанов служит мельхиор, который покрывается сплавами серебра, золота или никеля. Вес гобоя 700-900 грамм. Диапазон инструмента от си бемоль малой октавы, до ля 3-й октавы.",1
"4.Основным материалом для изготовления гобоя служит африканское черное дерево. Иногда используются экзотические породы деревьев («фиолетовое» дерево, кокоболо). Первые гобои делали из полых трубок бамбука и тростника. Позже в качестве прочного материала использовали древесину бука, самшита, груши, палисандра и даже слоновую кость. В 19-м веке с увеличением числа отверстий и клапанов возникла необходимость в более прочном материале. Им и стало черное дерево. Последней технологической новинкой является инструмент из материала, основу которого составляет порошок черного дерева с добавлением 5 процентов углепластика. Такой инструмент легче, дешевле, меньше реагирует на перепады температуры и влажности.",1
"5. Гобой считается одним из самых сложных духовых инструментов, поскольку игра на нем требует особого мастерства. А все дело в наличии маленькой двухлепестковой трости (двойного язычка), благодаря которой на инструменте и извлекается звук. Трость для гобоя изготавливается из тростника, и этот процесс имеет множество тонкостей и хитростей.",1
"6. Благодаря очень маленькому отверстию в трости, на гобое легко использовать прием перманентного дыхания. Это возможность очень долго и непрерывно извлекать звуки, делая вдохи через нос и используя воздух в щеках для поддержания беспрерывной игры на инструменте.",1
"7. В 1989 году гобой попал в книгу рекордов Гиннеса, как самый сложный инструмент. Джек Козен Хэрель играл ""Полет шмеля"" из оперы ""Сказка о царе Салтане"" за 26.1 секунду, и попал в книгу рекордов Гиннеса как самый быстрый гобоист.",1
"8. Тембр гобоя обладает особой и легко узнаваемой индивидуальностью за счет теплого и насыщенного звучания и необычного «гнусавого» оттенка, напоминающего звук пастушьей дудочки. Именно за эти тембровые особенности композиторы в своих партитурах доверяют ему озвучивание идиллических, пасторальных сцен или картин природы. Вспомните хотя бы оперы и балеты П.И.Чайковского. Музыка, позволяющая раскрыть всю красоту гобоя.",1
"9. Гобой – удивительный в своем роде музыкальный инструмент, выделяющийся среди других деревянных духовых выразительностью и проникновенностью звука. Именно поэтому его считают скорее «поющим», нежели виртуозным инструментом. По техническим возможностям он во многом уступает флейте, однако по красоте и глубине звучания ему нет равных.",1
"10. Гобой используется в качестве сольного инструмента в камерной музыке и симфоническом оркестре. С эпохи барокко гобой стал довольно популярным сольным инструментом у композиторов, которые ценили его за выразительный звук, достаточно сильно похожий на человеческий голос. А.Вивальди, А. Марчелло, Г.Гендель, И.С.Бах посвятили множество произведений инструменту. Но особый вклад в репертуар внес Г.Ф. Телеман в 18-м веке, сочинив 9 концертов для гобоя с оркестром и 4 для гобоя д'амур. Сольные произведения для гобоя писали и композиторы более поздних эпох. Только от Моцарта инструмент получил великолепный концерт и квартет для гобоя со струнным трио. Также известны произведения Гайдна, Штрауса, Бетховена, Беллини, Сен-Санса, Пуленка и других композиторов. Гобой часто используют и в современной музыке. Французский гобоист Жан-Люк Фийон является известным исполнителем импровизаций в джазе и открывает новые горизонты звука инструмента. Юсеф Латиф и Пол Маккандлесс также представляют гобой в джазе. В рок-музыке, поп и металле гобой встречается у Питера Гэбриелла, Арта Гарфанкела, Таниты Тикарам, рок-группы Roxy Musicи металл-группы Finsterforst. В кинофильмах наиболее известная музыка в лентах «Миссия» и «Звёздные войны. Эпизод II: Атака клонов».",1
"Кино про боксеров снимают чаще, чем про других спортсменов. Ватикан, хоть и считается отдельным государством, все-таки не может устоять перед национальной любовью итальянцев к футболу. Он проводит собственный чемпионат по этой игре, в котором выясняют спортивные отношения, к примеру, команда банка или библиотеки. Первые олимпийские гимнасты были спортсменами недюжинных способностей: по правилам игр 1896 года, они должны были прыгать в длину и в высоту (с шестом), а также толкать ядро и лазать по канату. Многое из того, что умели эти атлеты, сегодня входит в отдельные олимпийские дисциплины. Самая зубодробительная спортивная профессия – хоккеист. Почти 2/3 профессионалов оставили на льду минимум зуб, а то и больше. До 1936 года всё было еще хуже, ведь тогда вратари не защищали себя масками! Известный в шахматах термин «гамбит» имеет итальянские корни и переводится с языка оригинала как «поставить подножку». Количество возможных ходов в шахматной партии больше, чем атомов в космосе. Мячик для гольфа, которым сбивал своих недругов с ног герой Жана Рено в фильме «Вассаби», действительно представляет собою грозное оружие. Его скорость после удара – примерно 270 км/ч. Такую же скорость развивает поданный в бадминтоне волан, правда, серьезных травм не наносит. Попадание в человека теннисного мяча тоже малоприятно, но скорость его полета чуть ниже: официально зарегистрированный максимум в 248 км – на счету англичанина Майкла Сангстера. Компьютерную игру «Тетрис» впору считать американским национальным спортом или национальным бедствием. Ежегодно жители Штатов проводят за ней 1,5 млн. часов! Старейшим олимпийским чемпионом стал 72-летний спортсмен, выигравший в 1920 году соревнование по стрельбе. А вот самые возрастные чемпионы в отдельном виде спорта – бильярдные игроки: они добиваются наивысших достижений в среднем к 35 годам. Австралийские игроки в гольф всегда готовы к сюрпризам. В уставе одного из местных клубов записано, что если мячик случайно угодит в кенгуру, переигровки не будет: участники должны продолжать матч как ни в чем не бывало. Бразилия по праву может считать себя футбольной державой. Ведь это единственное государство, не пропустившее ни одного чемпионата мира по футболу. Сколько футбольных игроков вправе удалить арбитр за время матча? 22 – столько, сколько находится на поле. Именно так и произошло на одном из чемпионатов Испании, во время которого обе команды набросились на судью с криками и оскорблениями. В результате все игроки получили «кирпичи» и были выгнаны с поля. Попутный ветер хорош только для моряка, а вот для спортсмена, прыгающего с трамплина, это большое невезение. Ведь только при ветре, дующем в лицо, образуется воздушная подушка, позволяющая прыгуну дольше находиться в полете. Встречный ветер, наоборот, гораздо быстрее «прижимает» его к земле. Одна из самых известных сегодня бильярдных игр – снукер – к середине 20 века полностью утратила популярность. И была бы уделом единиц, если бы не бойкие работники ВВС. Тогда они расписывали зрителям преимущества цветного телевидения, а чтобы привести более наглядный пример, показали несколько снукерных трансляций: сочно-зеленое сукно прекрасно оттеняло шары красного, желтого, синего, зеленого, коричневого, розового и черного цветов. Так что своим вторым рождением снукер обязан именно цветному телевидению.",2
"Спорт не может оставить равнодушными миллионы людей. Есть много невероятно интересных фактов, о которых многие болельщики даже не догадываются.",2
"Наверняка, вам любопытно будет узнать о самых необычных спортивных историях. Любителей гимнастики всегда интересовал вопрос, чем спортсмены мажут руки перед тем, как выполнить упражнение с брусьями.",2
"Этот белый порошок – порошок магнезии. Он убирает с рук влажность, из-за которой спортсмен может упасть с брусьев и получить травму. Удивительные спортивные факты о футболе Одним из самых популярных видов спорта по праву считается футбол. За ним следят миллионы болельщиков во всем мире. А более опытные фанаты интересуются прогнозами и делают ставки https://www.masters-bet.com/#/sport/?type=0.",2
"Фанаты всегда пристально следят за счетом в игре. Но мало, кто из них знает, что самый большой счет в истории футбола зафиксирован на чемпионате Мадагаскара. ФК As Adema обыграла своего соперника со счетом 149:0. Самое интересное, что из-за несправедливого решения арбитра, игроки начали забивать голы себе в ворота.",2
"В 2006 году на чемпионате мира по футболу из-за своей невнимательности арбитр вручил одному игроку 3 желтые карточки, забыв удалить футболиста с поля. Этот случай вошел в топовые новости спорта в мире. Фиорентина - футбольный клуб из Италии прославился тем, что продавал банки с воздухом в своих фирменных магазинах, которые носили символичное название – «Эссенция победы», «Дух трибун» и т.д.",2
"Не для кого ни секрет, что в баскетболе самые высокие спортсмены. Так одним из самых высоких спортсменов считается китайский игрок Сун Минмин с ростом 236 см., при этом весит он 152 кг.",2
В теннисном турнире 1936 года два теннисиста Алекс Энрлих и Панет Фаркаш разыгрывали мяч целых 2 часа 12 минут. Это был самый длительный розыгрыш за всю историю тенниса.,2
"Молодой спортсмен за всю историю проведения чемпионатов своей страны Джей Фостер, завоевал свою победу в 1958 году, в возрасте 8 лет.",2
"Бокс считается самым часто встречаемым видом спорта в кинематографе. Первые бои проводились без боксерских перчаток. Но из-за сильных травм кистей, было принято решение о безопасности бойцов.",2
"В таком красивом, казалось бы, виде спорта как фигурное катание не может быть ничего страшного за исключением травм. Но нет, оказывается, может. Так фигуристка из Америки Т.Хардинг ради того, чтобы выиграть заставила своего мужа совершить покушение на соперницу.",2
"Спорт может удивлять не только результатами и рекордами, но и необычными фактами, которые уже приоткрыли свой закулисный занавес фанатам.",2
"1. Олимпийские Игры появились в Древней Греции, в них принимали участие такие известные мыслители как Сократ, Аристотель, Гиппократ и Демосфен.",2
"2. Факты про спорт открывают для болельщиков много новой и интересной информации. К примеру, не каждый фанат футбола знает о том, что Бразилия – это единственная страна, которая принимала участие во всех Чемпионатах мира по футболу.",2
"3. Казалось бы, про шахматы известно практически все, но мало, кто знал, что в первых десяти ходах игры доступно 170 000 000 000 000 000 000 000 000 путей.",2
"4. Нельзя обойти стороной интересные факты о спорте, и баскетболе в частности. А вы знали, что самым высоким баскетболистом в мире считается центровой игрок из Китая Сун Минмин с ростом 2 м 36 см и весом 152 кг.",2
"5. Самые знаменитые спортсмены всегда находятся в поле зрения спортивных СМИ, поэтому о них нам известно практически все. Но, мало кто знает о том, что известный испанский теннисист Рафаэль Надаль играет левой рукой, хотя сам правша.",2
"6. Интересные спортивные факты встречаются и на Олимпийских Играх. К примеру, не все знают о необычности Станиславы Валасевич, которая была чемпионкой по метанию диска в зо-х годах. Она одновременно была и женщиной и мужчиной.",2
