,texts,prediction,score
1515,12.75. Илья Муромец выпил 4 ведра воды по 3 л в каждом. Сколько литров воды выпил Илья Муромец?,животные,0.31823424495904057
1516,12.76. На 8 тарелок положили по 3 апельсина. Сколько всего апельсинов положили на тарелки?,музыка,0.3611175659266311
1521,12.81. Влюблённый принц подарил Золушке 9 букетов алых роз по 3 цветка в каждом букете. Сколько алых роз получила Золушка в подарок?,литература,0.31953743044168254
1531,12.91. В магазине за вечер продали 3 пакета яблок по 4 штуки в каждом пакете. Сколько всего яблок продали за вечер в магазине?,литература,0.30492703100755525
1532,12.92. На одной полке в музее стоит 5 экспонатов. Сколько экспонатов на 3 таких полках?,литература,0.3065113750460635
1535,12.95. У Яны в кармашке 3 монетки по 5 руб. Сколько всего денег в кармашке у Яны?,литература,0.33480854398040705
1541,12.101. Миша прочитал 3 книжки по 8 страниц в каждой книжке. Сколько всего страниц прочитал Миша?,литература,0.32061192455159326
1544,13.2. В шкафу 14 книг. На каждой полке стоит по 7 книг. Сколько полок в шкафу?,литература,0.36239093151660623
1548,13.6. Сказка занимает в книге 18 страниц. Юра читал каждый день по 3 страницы. За сколько дней Юра прочитал сказку?,литература,0.4309496229951818
1549,13.7. Бабушка испекла 27 пирожков и разложила их на 3 тарелки поровну. Сколько пирожков на одной тарелке?,музыка,0.3431046910568998
1551,"13.9. На сколько дней хватит 30 кг картофеля, если в день расходовать по 10 кг?",животные,0.31572307662300303
1552,13.10. Детям раздали 6 яблок по 3 яблока каждому. Сколько детей получило яблоки?,литература,0.3137807477316644
1555,13.13. Трём детям раздали поровну 6 мячей. Сколько мячей получил каждый ребёнок?,спорт,0.6011427747327545
1556,13.14. Для игры 12 детей разделили на 2 команды поровну. Сколько детей в каждой команде?,спорт,0.6432397362985713
1558,13.16. Разложили 10 апельсинов на 2 тарелки поровну. Сколько апельсинов на каждой тарелке?,музыка,0.36273164837941707
1560,13.18. Для освещения трёх классов потребовалось 15 ламп поровну для каждого класса. Сколько ламп в каждом классе?,животные,0.37550926481160624
1561,13.19. За каждой партой в классе сидят 2 ученика. Сколько парт занимают 16 учеников?,животные,0.3010218713078137
1565,13.23. В канистре было 15 л воды. Воду перелили в трёхлитровые банки. Сколько банок понадобилось?,животные,0.35426449186909414
1568,13.26. В стаканы с чаем разложили 10 кусков сахара по 2 куска в каждый. На сколько стаканов хватило сахара?,животные,0.3014545999370696
1570,13.28. На переправе 10 зайцев поровну разместились в двух лодках дедушки Мазая. Сколько зайцев село в каждую лодку?,спорт,0.3070202461779092
1571,13.29. Рабочие магазина разложили 18 пакетов крупы в коробки по 7 пакетов в каждую. Сколько коробок понадобилось рабочим магазина?,литература,0.3463576561958562
1572,13.30. В школьном буфете разложили 18 персиков поровну на 2 тарелки. Сколько персиков лежит на каждой тарелке?,музыка,0.3217798897350246
1573,13.31. Во 2-б классе 24 ученика. Третья часть класса закончила вторую четверть на «отлично». Сколько отличников во второй четверти во 2-б классе?,животные,0.35397663509091615
1576,"13.35. У Вани в коллекции 30 фантиков. Мальчик решил разложить их в альбоме. Оказалось, что на странице помещаются 3 фантика. Сколько страниц заняла Ванина коллекция?",музыка,0.33028711176087994
1579,14.2. Мама испекла 24 пирожка и разложила их на 3 тарелки. Сколько пирожков на каждой тарелке?,музыка,0.35413663078451
1581,14.4. Маша нашла 27 грибов. Треть из них – подосиновики. Сколько подосиновиков нашла Маша?,животные,0.30888997518931705
1586,14.9. На тарелки разложили 18 пирожных по 2 штуки на каждую тарелку. Сколько потребовалось тарелок?,музыка,0.407408041240528
1587,14.10. В одной упаковке 4 бутылки воды. Сколько бутылок воды в двух таких упаковках?,животные,0.374650829183822
1589,14.12. На пошив одной рубашки требуется 3 м ткани. Сколько метров ткани потребуется на пошив трёх рубашек?,животные,0.303523989346112
1590,"14.13. В куске 10 м ткани. Из этой ткани сшили несколько платьев, расходуя на каждое платье 2 м. Сколько сшили платьев?",животные,0.3861345096157409
1591,14.14. В читальном зале библиотеки стоит 4 стола. За каждым столом могут разместиться 2 читателя. Сколько всего мест в читальном зале?,литература,0.4018391041047408
1593,"14.16. В соревнованиях по гимнастике участвуют 12 спортсменов. Сколько команд приняло участие в соревновании, если в каждой команде 3 человека?",спорт,0.9279926640917522
1596,14.19. В кабинете литературы висят 8 портретов писателей в 2 ряда поровну. Сколько портретов в каждом ряду?,литература,0.4049822120649574
1598,14.21. Прочитай и реши задачи. Одинаковы ли решения задач?,литература,0.31101875612655294
1599,14.39. Орёл – один из самых крупных летающих хищников в мире. За завтраком птенец орла съедает 10 белых мышей. Сколько мышей съедят за завтраком 3 птенца?,животные,0.37328455275749467
1603,"14.44. Египетские пирамиды строились из больших каменных блоков. Чтобы вытесать один блок. Один раб должен был работать в течение 3 месяцев. Сколько времени ему необходимо было работать, чтобы вытесать 5 блоков?",спорт,0.3624885575584011
1605,14.46. В порту стояло 24 корабля по 8 у каждого причала. Сколько причалов было в порту?,литература,0.3278522794412585
1607,"14.48. Для полётов аэронавтов изготавливали специальные очки и шлемофоны. За изготовление каждой пары очков мастеру платили по 3 серебряных рубля, а за шлемофоны – по 5 руб. Сколько будут стоить очки и шлемофоны для 3 аэронавтов?",спорт,0.40019437774606764
1612,14.53. В буфет привезли 5 мешков картофеля по 3 кг в каждом. За день израсходовали 7 кг. Сколько килограммов картофеля осталось?,животные,0.31781325898679036
1613,"14.54. Сестра собрала 7 кг фасоли, брат – 8 кг. Всю фасоль рассыпали по 3 кг в мешочки. Сколько мешочков понадобилось?",животные,0.305361326821204
1614,14.55. Идёт колонна солдат: 7 рядов по 3 солдата и 2 солдата впереди. Сколько солдат в колонне?,спорт,0.32809728186204246
1615,14.56. Ваня купил 3 ручки по 6 руб. и альбом за 9 руб. Сколько рублей Ваня должен заплатить?,музыка,0.33796832657937037
1617,"14.58. У хозяйки было 20 кг сахара. Она заготовила 6 банок варенья, расходуя на каждую по 2 кг сахара. Сколько килограммов сахара осталось?",животные,0.3140823908635569
1618,14.59. Мама испекла 10 пирожков с яблоками и 17 с вишней. Все пирожки она разложила поровну на 3 тарелки. Сколько пирожков на каждой тарелке?,музыка,0.3315273259393199
1619,"14.60. Акулы умеют запасать пищу впрок. В животе у акул есть специальный отдел, где пища может лежать и не портиться долгое время. Сколько килограммов запасов было у акулы, если в этом отделе оказалось 4 рыбины по 2 кг и 5 рыбин по 3 кг?",животные,0.5468204027336734
1620,"14.61. В пустынях часто встречается кактус – растение, которое долгое время может обходиться без воды. Масса 2 кактусов достигает 10 кг. Сколько весят 3 таких кактуса?",животные,0.46623024955611014
1621,"14.62. Женщины древнего племени собирали съедобные плоды. Из 27 собранных плодов 7 отдали детям, а остальные разделили между 10 мужчинами. Сколько плодов досталось каждому мужчине?",спорт,0.33115458354362187
1622,14.63. Воздушный шар наполняли горячим воздухом 16 мужчин и 14 мальчиков. Их разместили у каждого каната по 3 человека. Сколько канатов было привязано к шару?,спорт,0.3731887081480288
1624,14.65. Компания детей заняла 3 четырёхместных и 8 двухместных столиков в кафе. Сколько детей в компании?,литература,0.30604315269341714
1626,"15.2. У девочки было 12 дисков с мультфильмами. Когда она подарила несколько дисков подругам, у неё осталось 8 дисков. Сколько дисков она подарила подругам?",спорт,0.30598434166780253
1628,"15.4. Периметр треугольника 28 см. Узнай длину большей из его сторон, если известно, что длина двух меньших сторон 9 см и 7 см.",животные,0.364938923969557
1631,"15.7. В магазине продавалось 80 спортивных костюмов: 69 женских, а остальные мужские. Каких спортивных костюмов было больше и на сколько?",спорт,0.4511440539516681
1633,"15.9. В саду 40 воробьёв, синиц на 15 меньше, а сорок на 20 меньше, чем синиц. Сколько всего птиц в саду?",животные,0.3130486735029552
1634,"15.10. Длина одной стороны прямоугольника 10 см, другой – на 3 см меньше. Найди периметр этого прямоугольника.",музыка,0.31940476127273687
1635,15.11. В 3 аквариума поместили по 4 рыбки в каждый. Сколько всего рыбок в аквариумах?,животные,0.30244420092607727
1640,15.16. Алиса купила 2 альбома и заплатила по 6 руб. за альбом. Сколько стоила эта покупка?,музыка,0.45083887258417754
1643,"15.19. У Вовы было несколько книг. Когда он подарил товарищу 13 книг, то у него осталось 19 книг. Сколько книг было у Вовы сначала?",литература,0.36933930481348065
1645,"15.21. К началу учебного года мама купила Наташе 19 новых книжек. Из них 7 было без картинок, а из тех, что с картинками, половина – учебники. Сколько учебников мама купила Наташе?",литература,0.3101929516169785
1648,"15.24. В субботу в музее побывали 26 учеников из 2-а класса, а в воскресенье – на 8 человек больше из 2-б класса. Сколько всего учеников вторых классов побывало в музее в субботу и воскресенье?",спорт,0.3019162876256844
1650,"15.26. Длина одного отрезка 28 см, а другого – 9 см. На сколько сантиметров один отрезок короче другого?",животные,0.3501483885659041
1652,15.28. Длина отрезка 16 см. Сколько сантиметров составляет половина отрезка?,животные,0.3501483885659041
1656,15.32. Половина периметра квадрата равна 28 см. Чему равен периметр квадрата?,музыка,0.308301111636931
1659,"15.35. В книге заклинаний 87 страниц. Гарри Поттер за одну неделю прочитал 32 страницы, а за другую – 28 страниц. Сколько страниц книги осталось прочитать Гарри? На сколько больше страниц Гарри прочитал, чем ему осталось прочитать?",литература,0.3590999866920864
1664,"15.40. На одной детской площадке играют 18 ребят, а на другой – на 2 ребёнка меньше.",литература,0.31144564008385517
1665,"15.41. В заповеднике 10 оленей, двое из них оленята. Сколько взрослых оленей в заповеднике?",животные,0.40100987033763685
1670,"15.48. Дима нашёл 54 гриба, из них 13 белых, 21 подберёзовик, а остальные – сыроежки. Сколько сыроежек нашёл Дима?",животные,0.30861629055898904
1671,"15.49. В бассейне утром занимается 17 групп, а вечером – 24 группы. На сколько больше групп занимается вечером?",животные,0.38468406816559036
1672,"15.50. На дереве сидели 34 птицы, из них 18 воробьёв, 7 сорок, а остальные вороны. Сколько ворон сидело на дереве?",животные,0.3490213750467456
1675,"15.53. Краски и кисточка стоят столько же, сколько альбом. Краски стоят 21 руб., альбом – 36 руб. Сколько стоит кисточка?",музыка,0.3754525105885999
1678,"15.56. В древней пещере жили 27 первобытных людей, из них 13 детей. На сколько детей было меньше, чем взрослых?",литература,0.3635294553757377
1680,"15.58. Коля и Слава играют в солдатики. У Коли армия состоит из 44 солдатиков, а у Славы на 11 игрушечных бойцов больше. Сколько всего солдатиков участвует в игре?",спорт,0.3540051129661196
1682,"15.60. В одном мешке 37 картофелин, а в другом на 4 картофелины больше. Сколько картофелин в двух мешках?",животные,0.30758512697569224
1683,"15.61. Мальчик прочитал в первый день 26 страниц, а во второй – на 5 страниц больше. Сколько всего страниц прочитал мальчик за два дня?",литература,0.3592528729860711
1684,"15.62. В одном ящике 28 кг яблок, во втором на 16 кг больше, а в третьем на 12 кг меньше, чем во втором. Сколько килограммов яблок в третьем ящике?",животные,0.3078636743042955
1685,"15.63. Маша и Наташа собирали грибы. Маша нашла 25 белых грибов и 13 лисичек, а Наташа – 19 белых грибов и 15 лисичек. Сколько всего грибов собрали девочки? На сколько грибов больше собрала Маша, чем Наташа?",животные,0.4363968167349878
1690,15.68. Портниха сшила полотно из 6 разноцветных отрезов ткани. Длина каждого отреза 3 м. Какова длина полотна?,животные,0.3035105383824385
1691,"16.1. Вера спросила брата: «Если я старше тебя на 3 года, то на сколько лет я буду старше тебя через 6 лет?»",литература,0.3128223608474319
1692,"16.2. В шкафу стояли 16 красных чашек, 13 синих и 29 белых, 8 синих блюдец, 20 красных и 25 белых. Сколько пар одинакового цвета можно составить из этой посуды?",животные,0.30902611899830684
1693,"16.3. Длина шага обезьянки Чичи 25 см, длина шага попугая Кеши на 20 см меньше, а длина шага слонёнка на 30 см больше, чем длина шага обезьянки. На сколько сантиметров длина шага Кеши меньше длины шага слонёнка?",животные,0.3286825547486258
1695,"16.5. Мальвина вымыла 21 сливу и разложила их на тарелки так, что число слив на каждой следующей тарелке было на 1 больше, чем на предыдущей. Как она это сделала? (Рассмотри несколько вариантов решения.)",музыка,0.3688546498192703
1698,"16.8. На левой чаше весов гиря массой 5 кг, а на правой гиря массой 1 кг и пакет муки. Левая чаша перетягивает правую. Если на правую чашу поставить ещё гирю массой 2 кг, то весы будут в равновесии. Сколько килограммов муки в пакете?",спорт,0.3120042337625072
1700,16.10. Вдоль дороги поставили 4 новых столба. Расстояние между двумя соседними столбами 5 м. На каком расстоянии друг от друга находятся крайние столбы?,спорт,0.32789989990722457
1701,"16.11. В ведре было 12 л молока. Когда из него отлили бидон и ещё кувшин молока, то осталось 7 л молока. Это на 4 л больше того, что входит в бидон. Сколько литров входит в кувшин?",музыка,0.3243902345221033
1704,"16.14. Когда от рулона шерстяной ткани отрезали на пошив нескольких одинаковых костюмов 36 м, то ткани в нём осталось ещё на 8 таких же костюмов. Сколько костюмов уже сшили, если в рулоне было 68 м ткани?",животные,0.3064058050198568
1705,"16.15. Масса наполненной маслом канистры 17 кг. Если же она заполнена наполовину, то её масса равна 9 кг. Какова масса пустой канистры?",животные,0.3910237880186295
1713,"16.23. Серёжа, Миша, Коля, Катя и Галя занимаются спортом: трое играют в волейбол, а двое – в теннис. Кто во что играет, если Миша с Катей и Миша с Серёжей занимаются разными видами спорта, а Коля с Галей одним видом спорта?",спорт,0.5041849256272941
1715,"16.26. Когда сестре было 14 лет, её брату исполнилось 4 года. Теперь сестра стала старше брата вдвое. Сколько сейчас каждому лет?",литература,0.3253338813909742
1717,"16.28. Три брата накопили вместе 90 руб., младший накопил на 10 руб. меньше, а старший – на 10 руб. больше, чем средний. Сколько денег накопил каждый брат?",спорт,0.3170402187968519
1719,"17.2. Крышка стола имеет четыре угла. Если один из них отпилить, сколько будет углов у крышки? Какая геометрическая фигура получится?",музыка,0.3032224315243326
1722,17.6. У Маши на двух руках 10 пальцев. Сколько пальцев на 8 руках?,музыка,0.30485653999576073
1725,17.12. На перемене во двор из нашего класса вышли все 8 мальчиков. Всего во дворе стало 10 мальчиков. Был ли во дворе хоть один мальчик из другого класса?,литература,0.31308910995843137
1731,17.18. За книгу заплатили 1 руб. и ещё половину стоимости книги. Сколько стоит книга?,литература,0.41019154129116336
1732,17.19. Меня зовут Толя. У моей сестры только один брат. Как зовут брата моей сестры?,литература,0.31330024801955725
1739,"17.26. Незнайка, Винтик и Шпунтик учатся в трёх разных школах города. Незнайка учится не в первой, Винтик – не в первой и не в третьей. Кто в какой школе учится?",литература,0.334075032891113
1742,17.29. В прямоугольнике длина равна ширине. Как называется этот прямоугольник?,музыка,0.33306501925272575
1743,"17.30. На тарелке лежали булочки. Когда дети съели половину, на тарелке осталось 3 булочки. Сколько булочек лежало на тарелке?",музыка,0.355776671767841
1744,"17.31. Груша весит столько же, сколько 2 мандарина. На одной чаше весов 1 груша и 1 мандарин. Сколько мандаринов на другой чаше весов, если весы находятся в равновесии?",спорт,0.314935120808302
1747,"18.3. Длина двух шнурков Стёпы 50 см, а длина верёвки, на которой мама Стёпы сушит бельё, 3 м. Сколько можно нарезать шнурков из верёвки для башмаков Стёпы?",животные,0.3100876066886395
1749,"18.5. Вовочка 10 раз дёрнул за косичку Машу, 5 раз – Дашу, 7 раз – Клаву и 1 раз по ошибке – директора школы Маргариту Багратионовну. Сколько раз дёргал Вовочка за косички?",литература,0.3069932978225109
1751,"18.7. Курочка Ряба снесла яйцо, а мышка разбила его. Тогда Курочка Ряба снесла ещё три яйца. Мышка их тоже разбила. Позже Курочка Ряба снесла ещё пять, но бессовестная мышка разбила и эти. Из скольких яиц могли бы приготовить себе яичницу дед и баба, если бы не хулиганство мышки?",животные,0.30839744515770917
1752,"18.8. В двух школах висели портреты писателей: в одной школе 7 портретов писателей с усами и 9 портретов писателей без усов, а в другой школе 9 – без усов и 7 – с усами. В первой школе всем безусым писателям пририсовали усы, а во второй стёрли все усы с портретов усатых писателей. Сколько теперь портретов усатых писателей в обеих школах и сколько безусых?",литература,0.43359632430740874
1756,"18.12. При строительстве теремка зайчик-побегайчик перепилил бревно в 10 местах, а лягушка-квакушка перепилила колесо в 10 местах. Сколько кусков дерева получилось у каждого?",спорт,0.30205351772640315
1757,"18.13. Сапожник дядя Гриша, подбивая подмётку старого башмака Стёпы, держит во рту 18 гвоздиков. Забив 12 гвоздиков, сапожник не обнаружил во рту ни одного. Сколько гвоздиков проглотил дядя Гриша?",животные,0.34076675439194093
1758,"18.14. Курица бабушки Стёпы высидела 30 яиц, из которых вылупились 4 крокодильчика, 8 индюшат, 3 черепашки, 2 цыплёнка, 6 кобр, 3 динозаврика и 4 страусёнка. Сколько куриных яиц было в общей куче?",животные,0.40548153872943865
1760,19.2. Брат и сестра нашли вместе 15 грибов. Брат нашёл 7 грибов. Сколько грибов нашла сестра?,животные,0.461979154797656
1761,"19.3. Ученик решил 14 примеров, ему осталось решить ещё 7 примеров. Сколько примеров надо было решить ученику?",спорт,0.3189322956579433
1763,"19.5. Альбом стоит 11 руб., а тетрадь – на 6 руб. дешевле. Сколько стоит тетрадь?",музыка,0.34601044524125896
1765,19.7. У мамы было 20 руб. Она купила сыну линейку за 5 руб. и тетрадь за ту же цену. Сколько рублей у неё осталось?,музыка,0.30956205956075855
1767,19.9. Во дворе играли четверо детей. К ним пришли ещё 2 девочки и 3 мальчика. Сколько детей стало играть во дворе?,литература,0.37437174403848134
1775,"19.17. В одной команде 6 игроков, а в другой 5 игроков. Что надо сделать, чтобы игроков было поровну? ",спорт,0.7454909927052424
1777,"19.19. Книга стоит 18 руб., а тетрадь – 5 руб. На сколько рублей тетрадь дешевле книги?",литература,0.3566330616114847
1778,"19.20. В 1-а классе 20 учеников, а в 1-б классе 19 учеников. Сколько всего учеников учится в двух классах?",животные,0.5058227540917162
1780,19.22. На столе 20 мелких тарелок и 17 глубоких. Сколько всего тарелок на столе?,музыка,0.37006400969263464
1784,"19.26. У Антона в одном конверте 7 марок, а в другом 12 марок. Сколько марок в двух конвертах?",музыка,0.32094217597187297
1786,"19.28. В одном пучке 7 морковок, а в другом 4 морковки. Сколько морковок в двух пучках?",животные,0.32956483956851157
1792,"19.34. На школьной площадке было 24 девочки, а мальчиков – на 5 человек меньше. Сколько мальчиков было на школьной площадке?",спорт,0.34034280336448663
1793,"19.35. Летом Аня из лагеря написала 7 писем бабушке, а маме – на 5 писем больше. Сколько писем написала Аня маме?",литература,0.33354183455856556
1803,"19.45. Из 9 клубков шерсти бабушка связала кофту, а из 3 остальных клубков – носки. Сколько клубков шерсти было у бабушки?",животные,0.3278365785308576
1804,"19.46. Лене 15 лет, она старше Веры на 7 лет. Сколько лет Вере?",литература,0.306737123154454
1805,19.47. Витя прочитал 16 страниц. Ему осталось прочитать ещё 27 страниц. Сколько страниц нужно прочитать Вите?,литература,0.3389074754829264
1806,"19.48. В театр пришли учащиеся первого класса. Среди них было 17 мальчиков, а девочек – на 5 человек меньше. Сколько девочек пришло в театр?",литература,0.3572076268527554
1808,"19.50. Учёным известно 50 видов кенгуру. Количество видов кенгуру, которые могут лазать по деревьям, в 10 раз меньше. Сколько видов кенгуру, умеющих лазать по деревьям, известно учёным?",животные,0.3027350420202088
1812,"19.54. В первой школе 37 компьютеров, во второй – 27. На сколько больше компьютеров в первой школе?",литература,0.395039318796053
1813,"19.55. Длина тела жаворонка 13 см, а кукушки – 27 см. На сколько тело кукушки длиннее тела жаворонка?",животные,0.42763160880666606
1814,"19.56. У Димы 30 тетрадей в клетку и 10 в линейку. На сколько тетрадей в линейку меньше, чем тетрадей в клетку?",животные,0.35543566970330115
1815,"19.57. На одной стороне улицы 50 домов, на другой – 41 дом. На сколько на второй стороне улицы домов меньше, чем на первой?",литература,0.384082205517987
1816,"19.58. На первом поле растёт 43 мака, а на втором – 30. На сколько  больше маков растёт на первом поле, чем на втором?",спорт,0.35367262473940814
1817,"16.4. 3 листа, потому что когда режут один лист на три части, то количественно добавляют ещё 2 листа.",животные,0.3114324914197509
1819,"16.9. Пакет риса весит 2 кг. Разница получилась за счёт пакета с пшеном, значит, пшена в пакете 3 кг.",животные,0.37002281990384345
1823,"16.23. б) Миша, Коля и Галя играют в волейбол, а Серёжа и Катя – в теннис.",спорт,0.3885613933958221
1825,№3 Надо разрезать фигуру на 4 равные по форме части,музыка,0.3027377727077411
1826,№4 Надо разрезать фигуру на 5 равных по форме частей,музыка,0.3027377727077411
1827,№5 Надо разрезать фигуру на 4 не равных прямоугольника,музыка,0.31840503333759174
1829,"№8	Надо	разрезать	фигуру	на	4	разных	по	форме,	но одинаковых по площади фигур",музыка,0.3097592585441327
1831,"№12 5 способов разрезать квадрат 6*6 на 2 равные части, по линиям сетки",музыка,0.32321318535092397
1832,№13 7 способов разрезать квадрат 5*5 на 7 различных по размеру прямоугольников,музыка,0.33184554919470327
1836,"№1 Женя, Дима, Максим и Алеша сыграли между собой по одной партии в шахматы. Сколько всего партий было сыграно?",спорт,0.3056117728824061
1837,"№2 Вася, Коля, Петя, Аня и Наташа - лучшие лыжники в пятом классе. Для участия в соревнованиях нужно выбрать из них одного мальчика и одну девочку. Сколькими способами это можно сделать?",спорт,0.4000956245438893
1839,№4 На прощание эти ученые обменялись визитными карточками. Сколько карточек было передано из рук в руки?,спорт,0.36626290883047846
1843,"№9 В стране Семерка 15 городов, каждый из городов соединен дорогами не менее, чем с семью другими. Докажите, что из каждого города модно добраться в любой другой.",спорт,0.3611694169930816
1844,"№10 Беседуют трое друзей: Белокуров, Чернов и Рыжов. тёмный сказал Белокурову: «Любопытно, что один из нас белокурый, другой тёмный, третий рыжий, но ни у кого цвет волос не соответствует фамилии. Какой цвет волос имеет каждый из друзей?",животные,0.3227659451092312
1846,"№12 На одном заводе работают три друга: слесарь, токарь и сварщик. Их фамилии Борисов, Иванов и Семенов. У слесаря нет ни братьев, ни сестер, он самый младший из друзей. Семенов, женатый на сестре Борисова, старше токаря. Назовите фамилии слесаря, токаря и сварщика.",литература,0.3189350175785498
1847,"№13 Маша, Лида, Женя и Катя умеют играть на разных инструментах (виолончели, рояле, гитаре и скрипке], но каждая только на одном. Они же владеют разными иностранными языками (английским, французским, немецким и испанским), но каждая только одним. Известно:",музыка,0.533258678972971
1848,"№14 Три товарища – Иван, Дмитрий и Степан – преподают различные предметы (химию, биологию, физику) в школах Москвы, Ленинграда и Киева. Известно:",литература,0.37807121640190694
1849,"№15 В государстве 100 городов, и из каждого из них выходит 4 дороги. Сколько всего дорог в государстве?",спорт,0.40204847051438036
1851,"№17 В первенстве класса по настольному теннису 6 участников: Андрей, Борис Виктор, Галина, Дмитрий и Елена. Первенство проводят по круговой системе – каждый из участников играет с каждым из остальных один раз. К настоящему моменту некоторые игры уже проведены: Андрей сыграл с Борисом, Галиной, Еленой; Борис – с Андреем, Галиной; Виктор – с Галиной, Дмитрием, Еленой; Галина – с Андреем, Виктором и Борисом. Сколько игр проведено к настоящему моменту и сколько еще осталось?",спорт,0.365024036161071
1854,"№20 Доска имеет форму двойного креста, который получается, если из квадрата 4x4 убрать угловые клетки.",музыка,0.31429355307732854
1856,"№2 Докажите, что если сумма двух натуральных чисел нечётна, то произведение чётно.",музыка,0.3362548118946802
1857,"№3 Чётова пишет на доске одно целое число, а Нечётов другое. Если их произведение чётно, то побеждает Чётова, а если нечетно, то Нечётов. Может ли кто-нибудь играть так, чтобы всегда выигрывать?",литература,0.3293263151874679
1858,№4 Сцеплены 9 шестерёнок в кольцо. Могут ли они вращаться?,животные,0.3079303624293507
1861,№7 Разность двух целых чисел умножили на их произведение. Могли ли получить число 11011811061018224521543?,музыка,0.3150428880610126
1870,№16 Представьте каждое из чисел 1101 и -1101 в виде а)2n+1,животные,0.4884705214388081
1871,"№17 На некотором поле шахматной доски стоит король. Двое по очереди ходят им по доске. Запрещено ставить короля туда, где он стоял ход назад. Выиграет игрок, который поставит короля на то место, на котором он уже был.",спорт,0.5946273347961392
1874,№20 Разность двух целых чисел умножили на их произведение. Могли ли получить число 11011811061018224521543?,музыка,0.3150428880610126
1875,"№1 Разделите на 2 одинаковые части числа 1, 2, 9, 25, 49, 64 так, чтобы сумма чисел в группах была равна.",животные,0.3028986117087105
1876,№2 У Иванова Ивана по математике в журнале стоят оценки 4	5	3	4	5	4	3	3	4,литература,0.43270469576162074
1879,"№5 Братья сеяли три поля по 200 га каждое. На первом поле собрали 7220ц пшеницы, на втором – 7560ц, а на третьем – 7090ц пшеницы. Определите урожайность на каждом поле и найдите среднюю урожайность.",спорт,0.33885678935719465
1880,"№6 Когда Миша поступал в МГУ, учитывали средний балл аттестата о среднем образовании по двенадцати предметам. У Миши средний балл был равен 3,5. По скольким предметам ему нужно было повысить оценку на один балл, чтобы средний балл оказался равен 4?",спорт,0.31015571748784526
1881,"№7 Прямоугольник разбит прямыми на 25 прямоугольников. Площади некоторых из них указаны на рисунке. Найдите площадь прямоугольника, отмеченного вопросительным знаком.",музыка,0.37191670673803817
1882,"№8 Катя, Лена, Маша, Нина участвовали в концерте. Каждую песню пели 3 девочки. Катя спела 8 песен — больше всех; Нина меньше всех — 5 песен. Сколько песен было спето?",музыка,0.4028555303917575
1884,№12 Средний возраст 11 игроков футбольной команды — 22 года. Во время матча один  игрок получил травму и ушёл с поля. Средний возраст оставшихся игроков — 21 год. Сколько лет получившему травму?,спорт,0.8255118020105237
1885,"№13 Когда Миша поступал в МГУ, учитывали средний балл аттестата о среднем образовании по двенадцати предметам. У Миши средний балл был равен 3,5. По скольким предметам ему нужно было повысить оценку на один балл, чтобы средний балл оказался равен 4?",спорт,0.31015571748784526
1886,№14 Учитель проводит урок в классе. Возраст учителя на 24 года больше среднего возраста учеников и на 22 года больше среднего возраста всех присутствующих в классе.,животные,0.34237330089473245
1887,"№15 Можно ли заполнить числами таблицу размером 5x5 так, чтобы",животные,0.45939062864162417
1888,"№16 Можно ли заполнить числами таблицу размером 6x6 так, чтобы",животные,0.45939062864162417
1892,"№2 Юпитерианский фермер с выводком неразлучных звёздочек, пучеглазой гусеницей и хищным четырёхглазом должен переправить всех своих питомцев на ярмарку. В",животные,0.30963951928114647
